Tipo_accidente,Longitude,Diseño Via,Minute,Hour,Day_of_week,Day_of_year,Month,Latitude,Class
Choque,-75.573376243,Tramo de via,20,17,4,29,1,6.3003846745,1
Choque,-75.5718989368,Tramo de via,27,17,4,29,1,6.25824699034,0
Choque,-75.5600797441,Tramo de via,30,17,4,29,1,6.24460974954,0
Choque,-75.5715484904,Tramo de via,30,17,4,29,1,6.24502739683,1
Choque,-75.5791366165,Tramo de via,30,17,4,29,1,6.21722547515,0
Choque,-75.553624223,Tramo de via,30,17,4,29,1,6.29480371949,0
Choque,-75.589707716,Interseccion,40,17,4,29,1,6.26353854621,0
Choque,-75.5806892518,Tramo de via,40,17,4,29,1,6.23953658835,0
Otro,-75.5783124387,Tramo de via,40,17,4,29,1,6.21368240215,0
Choque,-75.5752213332,Tramo de via,55,17,4,29,1,6.22288352682,0
Atropello,-75.5786285651,Tramo de via,0,18,4,29,1,6.29457704182,1
Choque,-75.5770836884,Tramo de via,0,18,4,29,1,6.20333275753,0
Atropello,-75.5904031524,Tramo de via,20,18,4,29,1,6.20169425275,1
Choque,-75.5640190416,Tramo de via,30,18,4,29,1,6.30138769962,0
Choque,-75.5710028775,Tramo de via,35,18,4,29,1,6.23753448279,0
Choque,-75.5638204098,Tramo de via,45,18,4,29,1,6.24541448237,0
Choque,-75.5695315562,Tramo de via,50,18,4,29,1,6.21029922269,0
Choque,-75.564724568,Tramo de via,50,18,4,29,1,6.24368644381,0
Choque,-75.5657876814,Tramo de via,50,18,4,29,1,6.22454863108,0
Choque,-75.5626154281,Tramo de via,0,19,4,29,1,6.27428594267,0
Choque,-75.6024756857,Tramo de via,0,19,4,29,1,6.25058952576,0
Choque,-75.5643917542,Tramo de via,10,19,4,29,1,6.24774364565,1
Choque,-75.6032697588,Tramo de via,20,19,4,29,1,6.24486541944,0
Choque,-75.5544166082,Interseccion,30,19,4,29,1,6.25621199349,0
Atropello,-75.5528044399,Tramo de via,0,20,4,29,1,6.30439729268,1
Choque,-75.5655979284,Interseccion,25,20,4,29,1,6.23110352913,0
Choque,-75.5851474936,Tramo de via,30,20,4,29,1,6.20320473784,0
Otro,-75.5661036455,Tramo de via,30,20,4,29,1,6.22059669976,0
Caida Ocupante,-75.5603264361,Lote o Predio,50,20,4,29,1,6.25025358842,1
Choque,-75.6036544101,Tramo de via,50,20,4,29,1,6.26411673599,0
Otro,-75.5720181928,Tramo de via,0,21,4,29,1,6.30751365245,1
Choque,-75.5416915541,Tramo de via,8,21,4,29,1,6.29277048014,0
Choque,-75.5736657549,Tramo de via,15,21,4,29,1,6.25237843152,1
Caida Ocupante,-75.5874967312,Tramo de via,20,21,4,29,1,6.24906394802,1
Choque,-75.5676322695,Tramo de via,30,21,4,29,1,6.24356947325,1
Choque,-75.5753574206,Interseccion,30,21,4,29,1,6.24245258141,0
Caida Ocupante,-75.5815528283,Tramo de via,40,21,4,29,1,6.29139656081,1
Choque,-75.5674440676,Tramo de via,50,21,4,29,1,6.26496270035,1
Choque,-75.5844527889,Tramo de via,0,22,4,29,1,6.20030854129,0
Choque,-75.5755026696,Glorieta,5,22,4,29,1,6.2399699888,0
Choque,-75.5548875815,Tramo de via,10,22,4,29,1,6.20799234755,0
Choque,-75.5510410413,Tramo de via,30,22,4,29,1,6.238272736,1
Choque,-75.5568687874,Interseccion,30,22,4,29,1,6.26808265401,0
Caida Ocupante,-75.5509279085,Tramo de via,35,22,4,29,1,6.20089050105,1
Choque,-75.5886106058,Tramo de via,40,22,4,29,1,6.25405535848,1
Choque,-75.5791318711,Tramo de via,40,22,4,29,1,6.207361772,0
Choque,-75.56649243,Tramo de via,40,22,4,29,1,6.25602594722,0
Choque,-75.5815573295,Puente,55,22,4,29,1,6.19531182627,0
Choque,-75.568826355,Tramo de via,0,23,4,29,1,6.25733305258,1
Otro,-75.7037762763,Tramo de via,0,23,4,29,1,6.22141524356,1
Choque,-75.5789290622,Tramo de via,0,23,4,29,1,6.25029643598,0
Choque,-75.5774146688,Tramo de via,30,23,4,29,1,6.21508707917,0
Choque,-75.5761466627,Tramo de via,30,23,4,29,1,6.21334133339,0
Choque,-75.5854692084,Glorieta,50,23,4,29,1,6.21681314059,0
Choque,-75.7037762763,Tramo de via,50,23,4,29,1,6.22141524356,0
Choque,-75.5818944186,Tramo de via,0,0,5,30,1,6.28237872327,0
Choque,-75.5743976981,Tramo de via,0,0,5,30,1,6.18767824841,0
Choque,-75.5672054442,Tramo de via,10,0,5,30,1,6.19186746239,0
Choque,-75.5839800604,Tramo de via,20,0,5,30,1,6.23947005593,0
Atropello,-75.5752931152,Tramo de via,30,0,5,30,1,6.30978484103,1
Choque,-75.562271035,Tramo de via,35,0,5,30,1,6.25475110388,0
Atropello,-75.6059579452,Tramo de via,40,0,5,30,1,6.22405031551,1
Choque,-75.5962503949,Interseccion,50,0,5,30,1,6.22862248799,1
Choque,-75.5518422474,Interseccion,0,1,5,30,1,6.28032495238,1
Choque,-75.572082151,Interseccion,0,1,5,30,1,6.23497520432,1
Otro,-75.5635216819,Tramo de via,0,1,5,30,1,6.25134026112,1
Choque,-75.5798968196,Tramo de via,10,1,5,30,1,6.19247855608,0
Atropello,-75.6157158623,Tramo de via,30,1,5,30,1,6.27767840994,1
Atropello,-75.5437577206,Tramo de via,30,1,5,30,1,6.26189736411,1
Choque,-75.5442297104,Interseccion,40,1,5,30,1,6.2419175721,1
Atropello,-75.7037762763,Tramo de via,45,1,5,30,1,6.22141524356,1
Otro,-75.5676293428,Tramo de via,50,1,5,30,1,6.20875998229,1
Choque,-75.5634439745,Tramo de via,0,2,5,30,1,6.18994017875,0
Atropello,-75.5723389202,Tramo de via,0,2,5,30,1,6.23215177094,1
Choque,-75.6552485321,Interseccion,10,2,5,30,1,6.1843480567,0
Choque,-75.7037762763,Tramo de via,0,3,5,30,1,6.22141524356,1
Atropello,-75.5504312474,Tramo de via,0,3,5,30,1,6.29769955415,1
Atropello,-75.5646944961,Tramo de via,10,3,5,30,1,6.24925783096,1
Atropello,-75.6412201989,Tramo de via,10,3,5,30,1,6.17338631421,1
Atropello,-75.5567865315,Tramo de via,30,3,5,30,1,6.29193815241,1
Choque,-75.5932124023,Tramo de via,50,3,5,30,1,6.26873283759,1
Choque,-75.567820773,Tramo de via,25,4,5,30,1,6.29532701073,1
Caida Ocupante,-75.5602387907,Tramo de via,40,4,5,30,1,6.26146353245,1
Otro,-75.5624769478,Tramo de via,50,4,5,30,1,6.27250245545,1
Caida Ocupante,-75.6178821252,Interseccion,0,5,5,30,1,6.27548278876,1
Caida Ocupante,-75.5701073371,Interseccion,0,5,5,30,1,6.29038540543,1
Choque,-75.5573585495,Interseccion,7,5,5,30,1,6.24935129515,1
Otro,-75.5750568858,Tramo de via,10,5,5,30,1,6.29334878646,1
Choque,-75.553299623,Tramo de via,10,5,5,30,1,6.24013446208,1
Choque,-75.5962503949,Interseccion,15,5,5,30,1,6.22862248799,0
Choque,-75.5611397487,Tramo de via,50,9,5,30,1,6.24285216795,0
Atropello,-75.5745056395,Tramo de via,50,10,5,30,1,6.30268968864,1
Choque,-75.5988748764,Interseccion,50,10,5,30,1,6.26460473828,0
Choque,-75.576675228,Interseccion,50,10,5,30,1,6.20758143646,1
Choque,-75.5561495119,Tramo de via,0,11,5,30,1,6.24996631944,1
Caida Ocupante,-75.597015584,Tramo de via,0,11,5,30,1,6.27898797212,1
Choque,-75.5774520756,Tramo de via,0,12,5,30,1,6.3089004362,0
Atropello,-75.5478683752,Tramo de via,0,12,5,30,1,6.24790372274,1
Choque,-75.5948775212,Tramo de via,42,12,5,30,1,6.2477044958,0
Choque,-75.7037762763,Tramo de via,0,13,5,30,1,6.22141524356,0
Choque,-75.5993580611,Tramo de via,10,13,5,30,1,6.22405564076,1
Choque,-75.5539625959,Tramo de via,50,13,5,30,1,6.25969381205,0
Choque,-75.5738257211,Paso Elevado,0,14,5,30,1,6.25246764885,1
Choque,-75.5667608936,Tramo de via,0,14,5,30,1,6.30243389567,0
Caida Ocupante,-75.5715484904,Tramo de via,10,14,5,30,1,6.24502739683,1
Choque,-75.5788302347,Tramo de via,10,14,5,30,1,6.24769766164,0
Choque,-75.5896903831,Tramo de via,20,14,5,30,1,6.19763283383,0
Otro,-75.5579939692,Tramo de via,30,14,5,30,1,6.23758078151,1
Choque,-75.5667453502,Tramo de via,30,14,5,30,1,6.29063879686,0
Choque,-75.5946077046,Interseccion,30,14,5,30,1,6.29006119322,0
Choque,-75.5961664608,Tramo de via,50,14,5,30,1,6.25639821744,1
Choque,-75.7037762763,Tramo de via,45,15,5,30,1,6.22141524356,1
Choque,-75.5639164169,Interseccion,0,16,5,30,1,6.25065746686,1
Choque,-75.5755026696,Glorieta,0,16,5,30,1,6.2399699888,0
Choque,-75.5860008885,Interseccion,10,16,5,30,1,6.2066953722,0
Choque,-75.5605812068,Tramo de via,25,16,5,30,1,6.2636534115,0
Choque,-75.5514722701,Tramo de via,30,16,5,30,1,6.24559873282,0
Choque,-75.7037762763,Tramo de via,30,16,5,30,1,6.22141524356,0
Volcamiento,-75.5705763979,Tramo de via,40,16,5,30,1,6.25820971249,1
Choque,-75.5745503778,Tramo de via,50,16,5,30,1,6.19679660817,0
Choque,-75.5860008885,Tramo de via,0,17,5,30,1,6.2066953722,0
Volcamiento,-75.6163717676,Tramo de via,0,17,5,30,1,6.25445189324,1
Atropello,-75.5644759026,Tramo de via,10,17,5,30,1,6.27550562316,1
Choque,-75.5616601013,Interseccion,20,17,5,30,1,6.30343375536,0
Choque,-75.7037762763,Tramo de via,20,17,5,30,1,6.22141524356,0
Choque,-75.5744051989,Tramo de via,30,17,5,30,1,6.23190762558,0
Choque,-75.5661685788,Tramo de via,50,17,5,30,1,6.22059172578,1
Choque,-75.5744427991,Tramo de via,50,17,5,30,1,6.23669352993,0
Choque,-75.5752597216,Glorieta,0,18,5,30,1,6.24685341912,0
Choque,-75.5980626354,Tramo de via,0,18,5,30,1,6.21782889915,0
Choque,-75.5921030612,Tramo de via,0,18,5,30,1,6.23145799482,1
Choque,-75.5878296411,Tramo de via,10,18,5,30,1,6.21033951265,1
Volcamiento,-75.5786987134,Tramo de via,20,18,5,30,1,6.23958023191,1
Choque,-75.5646952618,Tramo de via,30,18,5,30,1,6.2861725593,0
Choque,-75.6157158623,Tramo de via,30,18,5,30,1,6.27767840994,1
Choque,-75.5768654112,Tramo de via,0,19,5,30,1,6.26798743494,0
Choque,-75.5902460256,Tramo de via,0,19,5,30,1,6.24937107409,0
Volcamiento,-75.7037762763,Tramo de via,0,19,5,30,1,6.22141524356,1
Choque,-75.6389188033,Interseccion,0,19,5,30,1,6.17397963383,1
Choque,-75.5718144385,Tramo de via,5,19,5,30,1,6.25702697606,0
Choque,-75.7037762763,Interseccion,10,19,5,30,1,6.22141524356,1
Choque,-75.6001273528,Tramo de via,10,19,5,30,1,6.25623470702,0
Atropello,-75.5913643052,Tramo de via,30,19,5,30,1,6.28453977943,1
Choque,-75.5844656764,Tramo de via,39,19,5,30,1,6.20287474531,0
Atropello,-75.6037124606,Tramo de via,40,19,5,30,1,6.23008894198,1
Choque,-75.5623150938,Interseccion,40,19,5,30,1,6.23714421004,0
Choque,-75.6061242238,Interseccion,0,20,5,30,1,6.23256817156,0
Choque,-75.5698922573,Tramo de via,0,20,5,30,1,6.2371268702,0
Choque,-75.6041633678,Lote o Predio,0,20,5,30,1,6.23183171238,0
Choque,-75.5551632912,Tramo de via,0,20,5,30,1,6.24209726186,0
Choque,-75.5914415243,Tramo de via,15,20,5,30,1,6.22917352802,1
Choque,-75.548598453,Tramo de via,30,20,5,30,1,6.29362792073,0
Choque,-75.7037762763,Tramo de via,30,20,5,30,1,6.22141524356,1
Choque,-75.5913582482,Tramo de via,37,20,5,30,1,6.22573956161,0
Otro,-75.5750929761,Tramo de via,40,20,5,30,1,6.26564076393,1
Choque,-75.5876473893,Tramo de via,45,20,5,30,1,6.28693262007,0
Choque,-75.5762921472,Interseccion,50,20,5,30,1,6.29240765932,0
Choque,-75.5622812509,Tramo de via,50,20,5,30,1,6.28614154424,0
Choque,-75.7037762763,Tramo de via,0,21,5,30,1,6.22141524356,0
Choque,-75.5552113012,Interseccion,10,21,5,30,1,6.23988828481,1
Choque,-75.5746626464,Lote o Predio,10,21,5,30,1,6.19640993863,0
Choque,-75.5702123608,Tramo de via,10,21,5,30,1,6.23625210464,0
Choque,-75.587589601,Interseccion,20,21,5,30,1,6.2647030619,0
Choque,-75.5675880455,Tramo de via,40,21,5,30,1,6.26447785879,1
Choque,-75.5788302347,Tramo de via,40,21,5,30,1,6.24769766164,1
Choque,-75.6056521428,Interseccion,40,21,5,30,1,6.22087952319,0
Choque,-75.7037762763,Tramo de via,59,21,5,30,1,6.22141524356,1
Volcamiento,-75.5560706534,Tramo de via,0,22,5,30,1,6.28934833181,1
Choque,-75.587217576,Tramo de via,0,22,5,30,1,6.26538815378,1
Atropello,-75.55540191,Tramo de via,15,22,5,30,1,6.21197596197,1
Choque,-75.6060278289,Interseccion,30,22,5,30,1,6.23256393129,1
Choque,-75.5729585844,Interseccion,30,22,5,30,1,6.20020161942,0
Choque,-75.558744736,Interseccion,20,23,5,30,1,6.27629855007,1
Atropello,-75.570463635,Tramo de via,30,23,5,30,1,6.25065636255,1
Choque,-75.5648254827,Tramo de via,30,23,5,30,1,6.27558924129,0
Otro,-75.6355847353,Tramo de via,30,23,5,30,1,6.27864182165,1
Choque,-75.5831151211,Tramo de via,10,0,6,31,1,6.30416239207,1
Choque,-75.5540902813,Tramo de via,10,0,6,31,1,6.25809930815,1
Choque,-75.5503911403,Tramo de via,20,0,6,31,1,6.29869502502,0
Choque,-75.6018119122,Interseccion,30,0,6,31,1,6.23287371605,1
Choque,-75.5955625328,Tramo de via,0,1,6,31,1,6.28791823119,1
Atropello,-75.5777352231,Tramo de via,10,1,6,31,1,6.29428067114,1
Atropello,-75.6190889213,Tramo de via,15,1,6,31,1,6.24896333952,1
Choque,-75.5572756791,Interseccion,40,1,6,31,1,6.26125458153,1
Choque,-75.5725073912,Interseccion,45,1,6,31,1,6.23814798176,0
Choque,-75.6009310594,Lote o Predio,30,2,6,31,1,6.28728485475,0
Choque,-75.5805195389,Tramo de via,40,2,6,31,1,6.2480020807,0
Choque,-75.5703525997,Interseccion,50,2,6,31,1,6.20300247941,0
Atropello,-75.590482405,Tramo de via,30,3,6,31,1,6.28619629045,1
Choque,-75.5911270322,Tramo de via,40,3,6,31,1,6.25087217228,0
Choque,-75.5919590064,Tramo de via,25,4,6,31,1,6.23965038179,0
Choque,-75.5492046172,Tramo de via,30,4,6,31,1,6.26688531155,1
Choque,-75.5575269697,Interseccion,45,4,6,31,1,6.28103894772,0
Atropello,-75.5436915613,Tramo de via,50,4,6,31,1,6.29115390558,1
Volcamiento,-75.5740739884,Tramo de via,0,5,6,31,1,6.26123904532,1
Choque,-75.5873230023,Tramo de via,7,5,6,31,1,6.23161036841,0
Choque,-75.5510989358,Tramo de via,20,5,6,31,1,6.2578680687,1
Choque,-75.5537620092,Interseccion,30,5,6,31,1,6.2372499627,0
Choque,-75.5560093245,Interseccion,50,5,6,31,1,6.25141857332,1
Choque,-75.5582359268,Tramo de via,50,5,6,31,1,6.2726456231,1
Otro,-75.5446597317,Tramo de via,30,6,6,31,1,6.23101132085,1
Volcamiento,-75.5785674195,Tramo de via,30,7,6,31,1,6.29455118369,1
Atropello,-75.5789572992,Tramo de via,30,7,6,31,1,6.2933112824,1
Atropello,-75.5625498644,Tramo de via,0,8,6,31,1,6.26541807372,1
Choque,-75.557617905,Tramo de via,30,8,6,31,1,6.21467497629,0
Volcamiento,-75.5638823044,Tramo de via,45,9,6,31,1,6.26230557322,1
Choque,-75.5662072773,Interseccion,10,10,6,31,1,6.29933236165,1
Choque,-75.5733878399,Interseccion,30,10,6,31,1,6.23756577327,0
Caida Ocupante,-75.5652605788,Tramo de via,30,11,6,31,1,6.24834593975,1
Otro,-75.5700229048,Tramo de via,40,11,6,31,1,6.26247219169,1
Choque,-75.5501898893,Interseccion,15,12,6,31,1,6.23955694367,1
Choque,-75.572709356,Tramo de via,30,12,6,31,1,6.29910070658,1
Choque,-75.5624818846,Interseccion,40,12,6,31,1,6.26540190445,1
Choque,-75.5677682925,Tramo de via,50,12,6,31,1,6.24496805883,0
Atropello,-75.5562751996,Tramo de via,10,13,6,31,1,6.28206026081,1
Choque,-75.5931430393,Interseccion,50,13,6,31,1,6.27330476643,1
Choque,-75.5707780462,Tramo de via,0,14,6,31,1,6.2117600332,0
Choque,-75.5775893072,Tramo de via,30,14,6,31,1,6.22761689023,0
Choque,-75.5795249666,Tramo de via,30,14,6,31,1,6.20483942791,0
Choque,-75.5847381236,Tramo de via,40,14,6,31,1,6.23934097187,1
Choque,-75.5570361934,Tramo de via,0,15,6,31,1,6.25528239646,0
Choque,-75.5755543051,Tramo de via,10,15,6,31,1,6.19851066363,0
Choque,-75.5564791609,Interseccion,40,15,6,31,1,6.24784866602,1
Otro,-75.57935899,Tramo de via,45,15,6,31,1,6.29863505549,1
Caida Ocupante,-75.5849788507,Tramo de via,50,15,6,31,1,6.29399784415,1
Choque,-75.5876468457,Tramo de via,0,16,6,31,1,6.26996977695,0
Choque,-75.7037762763,Tramo de via,40,16,6,31,1,6.22141524356,1
Caida Ocupante,-75.7037762763,Tramo de via,50,16,6,31,1,6.22141524356,1
Choque,-75.5549823121,Tramo de via,0,17,6,31,1,6.27474730759,1
Caida Ocupante,-75.5861319233,Tramo de via,0,17,6,31,1,6.22351976872,1
Caida Ocupante,-75.5861319233,Tramo de via,0,17,6,31,1,6.22351976872,1
Choque,-75.7037762763,Tramo de via,30,17,6,31,1,6.22141524356,1
Otro,-75.5731518199,Tramo de via,50,17,6,31,1,6.26348855346,1
Choque,-75.5591855889,Interseccion,0,18,6,31,1,6.24633558631,0
Atropello,-75.5833267456,Tramo de via,0,18,6,31,1,6.3089655685,1
Otro,-75.58085586,Tramo de via,10,18,6,31,1,6.25657541199,1
Atropello,-75.5444573574,Tramo de via,30,18,6,31,1,6.26693278241,1
Choque,-75.5926990275,Tramo de via,0,19,6,31,1,6.22880002069,0
Otro,-75.6037441277,Tramo de via,0,19,6,31,1,6.28247091362,1
Choque,-75.5967277363,Glorieta,15,19,6,31,1,6.26375211873,1
Choque,-75.5524664633,Interseccion,30,19,6,31,1,6.23967875575,0
Choque,-75.5795861274,Tramo de via,40,19,6,31,1,6.19980140634,1
Otro,-75.6201974053,Tramo de via,0,20,6,31,1,6.25168013393,1
Choque,-75.6002456864,Tramo de via,20,20,6,31,1,6.24070544075,1
Atropello,-75.5827699774,Tramo de via,20,20,6,31,1,6.23177841285,1
Otro,-75.5538454353,Tramo de via,30,20,6,31,1,6.25692917902,1
Choque,-75.5748751856,Tramo de via,30,20,6,31,1,6.25429155979,1
Otro,-75.5847655678,Tramo de via,40,20,6,31,1,6.26110802309,1
Choque,-75.5737802262,Tramo de via,40,20,6,31,1,6.27544305503,1
Choque,-75.5504312474,Tramo de via,50,20,6,31,1,6.29769955415,0
Choque,-75.6525801421,Interseccion,0,21,6,31,1,6.1808177281,1
Choque,-75.7037762763,Tramo de via,10,21,6,31,1,6.22141524356,0
Atropello,-75.7037762763,Lote o Predio,30,21,6,31,1,6.22141524356,1
Caida Ocupante,-75.5925415696,Tramo de via,30,21,6,31,1,6.25642369056,1
Choque,-75.6027152552,Tramo de via,0,22,6,31,1,6.23866847995,0
Choque,-75.7037762763,Tramo de via,30,22,6,31,1,6.22141524356,1
Caida Ocupante,-75.5646298719,Tramo de via,0,23,6,31,1,6.28725975878,1
Choque,-75.5798027741,Tramo de via,0,23,6,31,1,6.22157776378,0
Otro,-75.5744906233,Tramo de via,30,23,6,31,1,6.23189725874,1
Otro,-75.5854692084,Glorieta,43,23,6,31,1,6.21681314059,1
Otro,-75.6030364566,Lote o Predio,0,0,0,32,2,6.20578003364,1
Choque,-75.5674600558,Tramo de via,0,0,0,32,2,6.30103699844,0
Caida Ocupante,-75.7037762763,Lote o Predio,0,0,0,32,2,6.22141524356,1
Choque,-75.5543491083,Interseccion,10,0,0,32,2,6.28576897697,0
Choque,-75.6139695487,Interseccion,20,0,0,32,2,6.25826551375,1
Otro,-75.5884591269,Lote o Predio,30,0,0,32,2,6.25399685635,1
Atropello,-75.5537987226,Lote o Predio,30,0,0,32,2,6.28326121276,1
Choque,-75.5616601013,Tramo de via,0,1,0,32,2,6.30343375536,1
Choque,-75.5703122985,Tramo de via,10,1,0,32,2,6.28638669975,0
Choque,-75.610821242,Tramo de via,15,1,0,32,2,6.25415616897,0
Choque,-75.56731793,Tramo de via,20,1,0,32,2,6.25370024552,0
Volcamiento,-75.5788302347,Tramo de via,30,1,0,32,2,6.24769766164,1
Otro,-75.5663624943,Tramo de via,0,2,0,32,2,6.29670329274,1
Otro,-75.5640990565,Tramo de via,15,2,0,32,2,6.30787962874,1
Volcamiento,-75.5805195389,Tramo de via,56,2,0,32,2,6.2480020807,1
Volcamiento,-75.7037762763,Tramo de via,5,3,0,32,2,6.22141524356,1
Choque,-75.5391672156,Tramo de via,10,3,0,32,2,6.23544492155,0
Choque,-75.5604077626,Tramo de via,15,3,0,32,2,6.28308414392,0
Choque,-75.5750946426,Tramo de via,15,3,0,32,2,6.25014375496,0
Volcamiento,-75.6087502728,Tramo de via,0,4,0,32,2,6.25813793571,1
Choque,-75.5614374656,Tramo de via,0,4,0,32,2,6.28987061579,0
Atropello,-75.5545168111,Tramo de via,10,6,0,32,2,6.24482001589,1
Volcamiento,-75.5432191007,Tramo de via,30,7,0,32,2,6.29471135758,0
Volcamiento,-75.5616233675,Tramo de via,30,9,0,32,2,6.28607190865,1
Choque,-75.5562100091,Tramo de via,0,12,0,32,2,6.26730240153,1
Volcamiento,-75.5755026696,Tramo de via,0,13,0,32,2,6.2399699888,1
Choque,-75.643208096,Tramo de via,40,13,0,32,2,6.17445533597,1
Volcamiento,-75.5803348481,Tramo de via,50,13,0,32,2,6.25045431834,1
Choque,-75.578768538,Tramo de via,30,14,0,32,2,6.24024570689,1
Choque,-75.570575391,Tramo de via,15,15,0,32,2,6.28553812539,1
Choque,-75.6020946435,Glorieta,35,15,0,32,2,6.25027253181,1
Caida Ocupante,-75.6121787214,Tramo de via,0,16,0,32,2,6.22165580134,1
Choque,-75.559998478,Tramo de via,0,16,0,32,2,6.2667400158,0
Choque,-75.7037762763,Tramo de via,0,16,0,32,2,6.22141524356,1
Caida Ocupante,-75.5694308118,Tramo de via,0,16,0,32,2,6.23606340139,1
Choque,-75.5696763008,Tramo de via,20,16,0,32,2,6.2803321682,0
Otro,-75.5740739884,Tramo de via,30,16,0,32,2,6.26123904532,1
Volcamiento,-75.5680141877,Tramo de via,50,16,0,32,2,6.23953844156,1
Choque,-75.5882842603,Tramo de via,20,17,0,32,2,6.24083932919,0
Choque,-75.6026696942,Tramo de via,30,17,0,32,2,6.21740758159,0
Choque,-75.5805195389,Tramo de via,0,18,0,32,2,6.2480020807,0
Choque,-75.5578402756,Tramo de via,15,18,0,32,2,6.24451788309,0
Otro,-75.6123601274,Tramo de via,15,18,0,32,2,6.25008311962,1
Choque,-75.7037762763,Tramo de via,30,18,0,32,2,6.22141524356,1
Caida Ocupante,-75.5766823629,Tramo de via,30,18,0,32,2,6.29118854878,1
Choque,-75.5714579217,Tramo de via,45,18,0,32,2,6.20575780093,0
Volcamiento,-75.5667002114,Tramo de via,30,19,0,32,2,6.1966210162,1
Choque,-75.5795861274,Tramo de via,30,19,0,32,2,6.19980140634,1
Atropello,-75.7037762763,Tramo de via,30,19,0,32,2,6.22141524356,1
Choque,-75.5702126643,Tramo de via,40,19,0,32,2,6.29652054443,1
Atropello,-75.5978834324,Tramo de via,45,19,0,32,2,6.27676409004,1
Choque,-75.5875104974,Tramo de via,5,20,0,32,2,6.23740923695,0
Caida Ocupante,-75.5861953534,Tramo de via,30,20,0,32,2,6.25847594203,1
Caida Ocupante,-75.5661036455,Tramo de via,35,20,0,32,2,6.22059669976,1
Choque,-75.6437261739,Tramo de via,50,20,0,32,2,6.173597426,1
Choque,-75.5401832599,Tramo de via,0,21,0,32,2,6.1530139537,1
Otro,-75.6001580292,Tramo de via,0,21,0,32,2,6.24253872056,1
Choque,-75.5595421841,Tramo de via,25,21,0,32,2,6.20081088532,0
Volcamiento,-75.5746324208,Tramo de via,30,21,0,32,2,6.22972211146,1
Choque,-75.6162393098,Tramo de via,40,21,0,32,2,6.25502899565,1
Choque,-75.6097610182,Tramo de via,40,21,0,32,2,6.23449865544,0
Choque,-75.5674209292,Tramo de via,0,22,0,32,2,6.25408892803,0
Choque,-75.7037762763,Tramo de via,40,22,0,32,2,6.22141524356,0
Choque,-75.5669368193,Tramo de via,0,23,0,32,2,6.24808609756,1
Choque,-75.7037762763,Tramo de via,30,23,0,32,2,6.22141524356,0
Choque,-75.7037762763,Tramo de via,30,23,0,32,2,6.22141524356,1
Choque,-75.5987261214,Tramo de via,45,23,0,32,2,6.27844940327,0
Volcamiento,-75.7037762763,Tramo de via,50,23,0,32,2,6.22141524356,1
Atropello,-75.569246893,Tramo de via,0,0,1,33,2,6.24203566909,1
Otro,-75.5968406214,Tramo de via,0,0,1,33,2,6.24058221494,1
Caida Ocupante,-75.5975266098,Tramo de via,0,0,1,33,2,6.26956734677,1
Choque,-75.5580898059,Interseccion,10,0,1,33,2,6.27349485858,0
Caida Ocupante,-75.5693532731,Tramo de via,30,0,1,33,2,6.30488453126,1
Caida Ocupante,-75.5905297875,Lote o Predio,30,0,1,33,2,6.1957033002,1
Otro,-75.5868488975,Tramo de via,30,0,1,33,2,6.23930075786,1
Choque,-75.6122295454,Interseccion,45,0,1,33,2,6.25839670196,0
Otro,-75.5653303085,Tramo de via,0,1,1,33,2,6.25246654458,1
Atropello,-75.6025873388,Tramo de via,10,1,1,33,2,6.24597283459,1
Caida Ocupante,-75.5835462135,Tramo de via,20,1,1,33,2,6.29343510871,1
Choque,-75.5680536264,Interseccion,20,1,1,33,2,6.26112754258,1
Atropello,-75.5695908673,Tramo de via,30,1,1,33,2,6.24487005748,1
Caida Ocupante,-75.7037762763,Tramo de via,30,1,1,33,2,6.22141524356,1
Choque,-75.6024756857,Glorieta,40,1,1,33,2,6.25058952576,0
Caida Ocupante,-75.5890547565,Tramo de via,0,2,1,33,2,6.28309832957,1
Atropello,-75.6013640217,Tramo de via,5,2,1,33,2,6.27814315719,1
Atropello,-75.559487004,Tramo de via,20,2,1,33,2,6.24850759718,1
Choque,-75.5503893538,Tramo de via,20,2,1,33,2,6.23962418354,1
Volcamiento,-75.557525862,Tramo de via,40,2,1,33,2,6.27066071502,1
Choque,-75.566494855,Interseccion,50,2,1,33,2,6.26431291624,1
Choque,-75.5753492711,Interseccion,0,3,1,33,2,6.29074391957,1
Choque,-75.5617277792,Interseccion,22,3,1,33,2,6.28351421183,1
Choque,-75.6087922128,Interseccion,40,3,1,33,2,6.27227567784,1
Choque,-75.5977557529,Tramo de via,0,4,1,33,2,6.25875211291,1
Atropello,-75.5474034388,Tramo de via,0,5,1,33,2,6.29332339413,1
Atropello,-75.5977932714,Tramo de via,10,5,1,33,2,6.25885595839,1
Volcamiento,-75.5782434002,Interseccion,15,9,1,33,2,6.22583821104,1
Atropello,-75.5935200698,Tramo de via,45,9,1,33,2,6.24974103368,1
Choque,-75.5899249145,Interseccion,10,10,1,33,2,6.1970468547,1
Choque,-75.5676322695,Tramo de via,10,10,1,33,2,6.24356947325,1
Choque,-75.5610531244,Tramo de via,30,10,1,33,2,6.2525082844,0
Choque,-75.5715932818,Tramo de via,45,10,1,33,2,6.28237832329,0
Choque,-75.563347148,Tramo de via,50,10,1,33,2,6.26412703653,1
