Tipo_accidente,Longitude,Diseño Via,Minute,Hour,Day_of_week,Day_of_year,Month,Latitude,Class
Atropello,-75.5670271886,Tramo de via,50,11,2,78,3,6.26092588993,1
Choque,-75.5959104224,Tramo de via,55,11,2,78,3,6.25792129904,0
Choque,-75.5806892518,Tramo de via,0,12,2,78,3,6.23953658835,0
Choque,-75.5821381661,Tramo de via,0,12,2,78,3,6.2536352418,0
Choque,-75.5701286917,Tramo de via,0,12,2,78,3,6.23400871106,1
Caida Ocupante,-75.5744014574,Tramo de via,0,12,2,78,3,6.23189425761,1
Choque,-75.5730009697,Tramo de via,20,12,2,78,3,6.27614313661,0
Otro,-75.5856243751,Tramo de via,20,12,2,78,3,6.2020144077,0
Choque,-75.5595736943,Interseccion,30,12,2,78,3,6.19229290422,0
Choque,-75.6009426775,Tramo de via,40,12,2,78,3,6.25834251805,0
Choque,-75.5761466627,Glorieta,40,12,2,78,3,6.21334133339,1
Otro,-75.5786781317,Tramo de via,45,12,2,78,3,6.28814489445,1
Choque,-75.5789333168,Tramo de via,0,13,2,78,3,6.23183617571,1
Choque,-75.5790206987,Tramo de via,0,13,2,78,3,6.2037958823,1
Choque,-75.5712934413,Glorieta,0,13,2,78,3,6.22417122577,0
Choque,-75.5746702671,Tramo de via,0,13,2,78,3,6.23290764607,0
Choque,-75.5702780937,Tramo de via,0,13,2,78,3,6.24141271973,1
Choque,-75.5746702671,Tramo de via,15,13,2,78,3,6.23290764607,1
Caida Ocupante,-75.561825767,Tramo de via,41,13,2,78,3,6.23676149446,1
Choque,-75.5761497859,Tramo de via,0,14,2,78,3,6.21364704347,0
Otro,-75.5959899128,Tramo de via,15,14,2,78,3,6.27291767754,1
Choque,-75.5735515983,Interseccion,20,14,2,78,3,6.233386033,0
Choque,-75.5734774601,Tramo de via,25,14,2,78,3,6.27254691487,0
Choque,-75.5718138137,Glorieta,0,15,2,78,3,6.25890522456,0
Choque,-75.6045359887,Lote o Predio,0,15,2,78,3,6.25067357886,0
Choque,-75.6004110168,Interseccion,20,15,2,78,3,6.24946494261,1
Otro,-75.5640999503,Tramo de via,30,15,2,78,3,6.24805570481,1
Otro,-75.610821242,Tramo de via,30,15,2,78,3,6.25415616897,1
Choque,-75.5913582482,Tramo de via,30,15,2,78,3,6.22573956161,0
Choque,-75.570772754,Tramo de via,40,15,2,78,3,6.22854352983,0
Choque,-75.5680713544,Lote o Predio,0,16,2,78,3,6.18137788354,0
Choque,-75.57568129,Tramo de via,0,16,2,78,3,6.27106662515,0
Choque,-75.578619467,Tramo de via,10,16,2,78,3,6.25497746564,1
Choque,-75.5996194142,Tramo de via,30,16,2,78,3,6.24261422117,0
Choque,-75.5673573112,Tramo de via,35,16,2,78,3,6.29570627913,0
Choque,-75.5782434002,Tramo de via,40,16,2,78,3,6.22583821104,1
Atropello,-75.5522109605,Tramo de via,50,16,2,78,3,6.29069557119,1
Choque,-75.5765314857,Tramo de via,50,16,2,78,3,6.2316110532,0
Choque,-75.5771474045,Tramo de via,50,16,2,78,3,6.27562189905,1
Choque,-75.569246893,Tramo de via,0,17,2,78,3,6.24203566909,0
Otro,-75.593200915,Tramo de via,0,17,2,78,3,6.27332529945,1
Choque,-75.5780243855,Tramo de via,30,17,2,78,3,6.22661479112,0
Otro,-75.544838983,Tramo de via,30,17,2,78,3,6.26633075559,1
Atropello,-75.5632042561,Tramo de via,30,17,2,78,3,6.23522421615,1
Choque,-75.5875625807,Tramo de via,40,17,2,78,3,6.23922612473,0
Choque,-75.5700359179,Tramo de via,40,17,2,78,3,6.26485869915,0
Choque,-75.6040640661,Tramo de via,0,18,2,78,3,6.23863004196,0
Choque,-75.5822347287,Tramo de via,0,18,2,78,3,6.22935607288,0
Choque,-75.571463,Tramo de via,0,18,2,78,3,6.23445980402,0
Choque,-75.5828120188,Tramo de via,10,18,2,78,3,6.25210291614,1
Choque,-75.5872286277,Tramo de via,26,18,2,78,3,6.20479754501,0
Choque,-75.5619554388,Tramo de via,30,18,2,78,3,6.2088117239,0
Choque,-75.581106777,Tramo de via,0,19,2,78,3,6.20547937027,1
Choque,-75.5744014574,Tramo de via,0,19,2,78,3,6.23189425761,1
Choque,-75.5850264877,Tramo de via,20,19,2,78,3,6.28936847348,0
Otro,-75.5742557669,Tramo de via,0,20,2,78,3,6.26105610822,1
Choque,-75.5434285138,Tramo de via,0,20,2,78,3,6.28984334534,1
Choque,-75.559998478,Interseccion,0,20,2,78,3,6.2667400158,0
Choque,-75.5585309377,Tramo de via,20,20,2,78,3,6.20500459135,0
Atropello,-75.5700258185,Tramo de via,20,20,2,78,3,6.24936295363,1
Choque,-75.57119037,Tramo de via,20,20,2,78,3,6.2279096657,0
Choque,-75.5619239478,Tramo de via,30,20,2,78,3,6.24327246986,0
Choque,-75.5686681073,Lote o Predio,30,20,2,78,3,6.25826449093,1
Choque,-75.5769855691,Tramo de via,30,20,2,78,3,6.24898419289,0
Choque,-75.5732039534,Tramo de via,50,20,2,78,3,6.23843689866,0
Choque,-75.5803861544,Interseccion,0,21,2,78,3,6.27401659124,0
Choque,-75.5536094516,Tramo de via,0,21,2,78,3,6.27623558109,0
Choque,-75.565938646,Tramo de via,10,21,2,78,3,6.22070491707,1
Otro,-75.5899520121,Tramo de via,30,21,2,78,3,6.29478734744,1
Otro,-75.5595315756,Tramo de via,40,21,2,78,3,6.29945161558,1
Choque,-75.5660744028,Tramo de via,40,21,2,78,3,6.24463648881,0
Choque,-75.5785869095,Tramo de via,50,21,2,78,3,6.19707446343,0
Choque,-75.6126094205,Tramo de via,55,21,2,78,3,6.24756391653,0
Volcamiento,-75.5485025599,Tramo de via,0,22,2,78,3,6.24791442433,1
Choque,-75.5620888473,Tramo de via,5,22,2,78,3,6.2899395458,1
Choque,-75.5698750745,Tramo de via,25,22,2,78,3,6.21667886647,0
Otro,-75.5615551275,Tramo de via,30,22,2,78,3,6.28733511882,1
Choque,-75.5518883378,Tramo de via,30,22,2,78,3,6.23024005501,1
Choque,-75.5977972193,Interseccion,50,22,2,78,3,6.26864878322,1
Choque,-75.5539651511,Tramo de via,50,22,2,78,3,6.29191449577,1
Otro,-75.5665094166,Tramo de via,0,23,2,78,3,6.25002467854,0
Choque,-75.6088681389,Tramo de via,0,23,2,78,3,6.28555348197,0
Choque,-75.5820686713,Tramo de via,0,23,2,78,3,6.30431980825,1
Choque,-75.5684593368,Tramo de via,0,23,2,78,3,6.24384627433,0
Otro,-75.613909782,Tramo de via,30,23,2,78,3,6.26263507303,1
Choque,-75.5923469245,Tramo de via,32,23,2,78,3,6.22038433437,0
Choque,-75.5874907464,Tramo de via,40,23,2,78,3,6.20304918211,0
Choque,-75.568795581,Tramo de via,40,23,2,78,3,6.23046262778,0
Choque,-75.5908725459,Tramo de via,45,23,2,78,3,6.20953362192,0
Choque,-75.5788496683,Tramo de via,0,0,3,79,3,6.24136014502,0
Atropello,-75.5860342424,Tramo de via,0,0,3,79,3,6.28093421781,1
Choque,-75.5727034468,Tramo de via,10,0,3,79,3,6.20886544649,0
Choque,-75.5802751816,Tramo de via,11,0,3,79,3,6.19027119431,0
Caida Ocupante,-75.5776394331,Tramo de via,50,0,3,79,3,6.21356589312,1
Atropello,-75.5559055993,Tramo de via,0,1,3,79,3,6.27949359275,1
Choque,-75.5791647988,Tramo de via,0,1,3,79,3,6.25161364107,0
Choque,-75.5761466627,Glorieta,0,1,3,79,3,6.21334133339,0
Choque,-75.5777710835,Tramo de via,0,1,3,79,3,6.29830705797,0
Choque,-75.573348964,Tramo de via,0,1,3,79,3,6.25546599104,0
Atropello,-75.5970734554,Tramo de via,10,1,3,79,3,6.23131316566,1
Choque,-75.5720815236,Tramo de via,10,1,3,79,3,6.25154334109,1
Volcamiento,-75.5724852658,Tramo de via,10,1,3,79,3,6.30145435059,1
Choque,-75.5788032242,Tramo de via,30,1,3,79,3,6.30178639608,0
Choque,-75.5535495245,Tramo de via,40,1,3,79,3,6.23966387954,1
Atropello,-75.5518570206,Tramo de via,40,1,3,79,3,6.27417450186,1
Choque,-75.5464832892,Tramo de via,50,1,3,79,3,6.28134849013,0
Atropello,-75.5431650028,Tramo de via,0,3,3,79,3,6.26891880319,1
Otro,-75.5640051221,Tramo de via,0,4,3,79,3,6.27779226568,1
Choque,-75.5661036455,Tramo de via,0,4,3,79,3,6.22059669976,1
Otro,-75.585443473,Tramo de via,20,5,3,79,3,6.29834803999,1
Otro,-75.5644386966,Tramo de via,45,5,3,79,3,6.29332606357,0
Choque,-75.565312854,Tramo de via,0,10,3,79,3,6.23956777448,1
Choque,-75.6075958247,Tramo de via,5,10,3,79,3,6.25221603304,1
Volcamiento,-75.5567949653,Tramo de via,40,10,3,79,3,6.28587795125,1
Incendio,-75.5847919413,Tramo de via,0,11,3,79,3,6.22011749231,1
Caida Ocupante,-75.5651868527,Tramo de via,0,11,3,79,3,6.30507379477,1
Otro,-75.5564781375,Tramo de via,0,11,3,79,3,6.23911355529,1
Choque,-75.5786708188,Tramo de via,30,11,3,79,3,6.27988999177,0
Caida Ocupante,-75.593200915,Tramo de via,30,11,3,79,3,6.27332529945,1
Atropello,-75.5442431554,Tramo de via,30,11,3,79,3,6.24983008125,1
Choque,-75.5500254753,Tramo de via,43,11,3,79,3,6.2873552491,0
Atropello,-75.5464469668,Interseccion,50,11,3,79,3,6.27522203355,1
Choque,-75.5919389085,Tramo de via,55,11,3,79,3,6.27132787349,0
Atropello,-75.5620501964,Tramo de via,0,12,3,79,3,6.2826182836,1
Choque,-75.59359828,Tramo de via,0,12,3,79,3,6.25497160898,0
Choque,-75.5640190416,Tramo de via,0,12,3,79,3,6.30138769962,1
Choque,-75.5642441214,Tramo de via,0,12,3,79,3,6.24446927701,0
Choque,-75.621477495,Tramo de via,0,12,3,79,3,6.22324476439,0
Choque,-75.5721870772,Tramo de via,15,12,3,79,3,6.28231072854,0
Choque,-75.578619467,Tramo de via,18,12,3,79,3,6.25497746564,0
Choque,-75.5738837786,Tramo de via,20,12,3,79,3,6.23648720716,0
Choque,-75.5918785247,Tramo de via,30,12,3,79,3,6.28307298714,0
Choque,-75.5547290318,Tramo de via,30,12,3,79,3,6.27017088183,0
Choque,-75.5640208918,Tramo de via,30,12,3,79,3,6.20601222561,1
Choque,-75.6006896809,Tramo de via,40,12,3,79,3,6.23107041857,0
Choque,-75.5577187785,Glorieta,0,13,3,79,3,6.31071146875,0
Choque,-75.5659216599,Tramo de via,20,13,3,79,3,6.25770839122,1
Choque,-75.5617778582,Tramo de via,30,13,3,79,3,6.3034471604,1
Choque,-75.5770104209,Tramo de via,30,13,3,79,3,6.20399936349,0
Volcamiento,-75.5941047511,Tramo de via,30,13,3,79,3,6.21131184278,1
Choque,-75.566494855,Tramo de via,0,14,3,79,3,6.26431291624,1
Choque,-75.5744014574,Tramo de via,0,14,3,79,3,6.23189425761,0
Choque,-75.578180998,Tramo de via,10,14,3,79,3,6.21699243701,1
Choque,-75.5755026696,Tramo de via,15,14,3,79,3,6.2399699888,0
Choque,-75.5972778541,Tramo de via,15,14,3,79,3,6.24716938845,1
Choque,-75.5643047892,Tramo de via,20,14,3,79,3,6.24448826963,0
Choque,-75.5727410474,Tramo de via,20,14,3,79,3,6.26529420667,1
Choque,-75.5859550007,Interseccion,20,14,3,79,3,6.25899043973,0
Choque,-75.5719780871,Tramo de via,45,14,3,79,3,6.24517542071,1
Choque,-75.5622842771,Interseccion,45,14,3,79,3,6.181940527,0
Choque,-75.582737741,Tramo de via,50,14,3,79,3,6.22946871707,0
Choque,-75.5871611534,Tramo de via,0,15,3,79,3,6.2289956929,1
Choque,-75.5759991236,Tramo de via,0,15,3,79,3,6.21492593967,0
Choque,-75.572397705,Interseccion,0,15,3,79,3,6.232176192,1
Caida Ocupante,-75.6039753736,Tramo de via,0,15,3,79,3,6.25064085688,1
Choque,-75.557406866,Tramo de via,0,15,3,79,3,6.25352395362,1
Caida Ocupante,-75.5761497859,Tramo de via,0,15,3,79,3,6.21364704347,1
Choque,-75.5746574829,Lote o Predio,20,15,3,79,3,6.22606995497,0
Caida Ocupante,-75.602418189,Tramo de via,30,15,3,79,3,6.2243843453,1
Otro,-75.590278335,Tramo de via,30,15,3,79,3,6.26038780481,1
Volcamiento,-75.5658683775,Tramo de via,0,16,3,79,3,6.25768214654,1
Otro,-75.5832177691,Tramo de via,0,16,3,79,3,6.25010148254,1
Atropello,-75.5600458596,Tramo de via,10,16,3,79,3,6.24682175566,1
Choque,-75.5682308461,Tramo de via,10,16,3,79,3,6.24865427739,0
Otro,-75.5853070746,Tramo de via,30,16,3,79,3,6.23878512894,1
Choque,-75.58991543,Tramo de via,40,16,3,79,3,6.27176553478,1
Choque,-75.5726952566,Tramo de via,40,16,3,79,3,6.27588800857,0
Choque,-75.5707012296,Tramo de via,45,16,3,79,3,6.20988760382,0
Atropello,-75.6144882172,Tramo de via,50,16,3,79,3,6.25609073891,1
Choque,-75.5838578728,Interseccion,0,17,3,79,3,6.22659546127,0
Caida Ocupante,-75.5843649147,Tramo de via,10,17,3,79,3,6.28437730502,1
Atropello,-75.5746563914,Tramo de via,10,17,3,79,3,6.29189465422,1
Choque,-75.5658318112,Tramo de via,15,17,3,79,3,6.247562758,0
Choque,-75.5719462258,Tramo de via,25,17,3,79,3,6.28082096978,0
Choque,-75.5927686626,Tramo de via,30,17,3,79,3,6.23962183839,0
Choque,-75.5849791188,Tramo de via,30,17,3,79,3,6.21850583885,1
Choque,-75.5767542122,Tramo de via,40,17,3,79,3,6.2200393914,0
Choque,-75.5749918635,Tramo de via,40,17,3,79,3,6.25300932417,0
Choque,-75.5749918635,Tramo de via,40,17,3,79,3,6.25300932417,0
Choque,-75.5959761789,Tramo de via,40,17,3,79,3,6.26679689715,1
Choque,-75.572131311,Tramo de via,40,17,3,79,3,6.21040298227,0
Caida Ocupante,-75.5871921881,Tramo de via,45,17,3,79,3,6.21144478919,1
Choque,-75.5610531244,Tramo de via,50,17,3,79,3,6.2525082844,1
Caida Ocupante,-75.5744989301,Tramo de via,0,18,3,79,3,6.28463289349,1
Caida Ocupante,-75.6006896809,Glorieta,0,18,3,79,3,6.23107041857,1
Choque,-75.5607768669,Tramo de via,0,18,3,79,3,6.24204604086,0
Choque,-75.5931430393,Tramo de via,10,18,3,79,3,6.27330476643,1
Choque,-75.5704330996,Tramo de via,20,18,3,79,3,6.23748520469,1
Choque,-75.5639708105,Interseccion,30,18,3,79,3,6.25465969821,0
Choque,-75.5992009134,Interseccion,0,19,3,79,3,6.2495920155,0
Otro,-75.5726637106,Tramo de via,0,19,3,79,3,6.26199018646,1
Choque,-75.5842912222,Tramo de via,10,19,3,79,3,6.27998936549,0
Choque,-75.5901708803,Tramo de via,30,19,3,79,3,6.19622608616,0
Choque,-75.6155118872,Tramo de via,50,19,3,79,3,6.25399077928,0
Choque,-75.5708672654,Tramo de via,50,19,3,79,3,6.2496737869,0
Choque,-75.5775370169,Tramo de via,50,19,3,79,3,6.24995175288,0
Choque,-75.569360451,Tramo de via,0,20,3,79,3,6.2757543321,1
Volcamiento,-75.5680264827,Tramo de via,0,20,3,79,3,6.24947483978,1
Choque,-75.5778118992,Tramo de via,0,20,3,79,3,6.24928384824,0
Choque,-75.5788032242,Tramo de via,0,20,3,79,3,6.30178639608,1
Choque,-75.5958545353,Tramo de via,0,20,3,79,3,6.25051268923,0
Choque,-75.5914561143,Tramo de via,10,20,3,79,3,6.23152195402,1
Choque,-75.5706434348,Tramo de via,10,20,3,79,3,6.20986091925,0
Choque,-75.578180998,Tramo de via,30,20,3,79,3,6.21699243701,0
Choque,-75.5706686983,Tramo de via,40,20,3,79,3,6.25253628821,0
Choque,-75.573681567,Tramo de via,40,20,3,79,3,6.25568371153,0
Choque,-75.5631010431,Tramo de via,45,20,3,79,3,6.30785833931,0
Atropello,-75.5696995962,Tramo de via,50,20,3,79,3,6.29164235009,1
Otro,-75.5714804731,Tramo de via,0,21,3,79,3,6.26055843012,1
Choque,-75.578180998,Tramo de via,0,21,3,79,3,6.21699243701,0
Choque,-75.5983708085,Tramo de via,15,21,3,79,3,6.23884537937,1
Choque,-75.5805195389,Tramo de via,30,21,3,79,3,6.2480020807,1
Choque,-75.5831292046,Tramo de via,30,21,3,79,3,6.22796820863,1
Choque,-75.5963556369,Tramo de via,30,21,3,79,3,6.23358776419,1
Atropello,-75.5689227797,Tramo de via,40,21,3,79,3,6.25645376754,1
Atropello,-75.6027194921,Tramo de via,40,21,3,79,3,6.24403655836,1
Choque,-75.5631316068,Tramo de via,50,21,3,79,3,6.25201002506,0
Choque,-75.5744051989,Tramo de via,55,21,3,79,3,6.23190762558,0
Volcamiento,-75.5428554115,Tramo de via,0,22,3,79,3,6.22680473222,1
Atropello,-75.5651150971,Lote o Predio,0,22,3,79,3,6.27784470647,1
Choque,-75.5767542122,Tramo de via,20,22,3,79,3,6.2200393914,0
Caida Ocupante,-75.5479510294,Tramo de via,20,22,3,79,3,6.24906753284,1
Choque,-75.5631316068,Tramo de via,20,22,3,79,3,6.25201002506,0
Atropello,-75.563347148,Tramo de via,30,22,3,79,3,6.26412703653,1
Choque,-75.5870356719,Tramo de via,30,22,3,79,3,6.26624869809,1
Atropello,-75.5635299512,Tramo de via,30,22,3,79,3,6.24892502958,1
Otro,-75.5967277363,Tramo de via,30,22,3,79,3,6.26375211873,1
Choque,-75.5733203488,Tramo de via,35,22,3,79,3,6.26303021803,0
Choque,-75.5783124387,Tramo de via,45,22,3,79,3,6.21368240215,0
Caida Ocupante,-75.5539581489,Tramo de via,50,22,3,79,3,6.24229300714,1
Choque,-75.5861542649,Interseccion,55,22,3,79,3,6.20069294356,1
Otro,-75.5733892852,Tramo de via,0,23,3,79,3,6.26033577296,1
Choque,-75.5715484904,Tramo de via,0,23,3,79,3,6.24502739683,0
Choque,-75.5653256535,Tramo de via,0,23,3,79,3,6.28448406483,1
Choque,-75.5974848493,Tramo de via,20,23,3,79,3,6.25603707314,0
Choque,-75.5827956289,Tramo de via,30,23,3,79,3,6.23098520887,0
Otro,-75.5914561143,Tramo de via,0,0,4,80,3,6.23152195402,1
Choque,-75.5991900828,Tramo de via,20,0,4,80,3,6.25003290249,0
Atropello,-75.5622511306,Tramo de via,20,0,4,80,3,6.237141588,1
Choque,-75.5627409331,Tramo de via,30,0,4,80,3,6.25269208453,0
Atropello,-75.5923497685,Tramo de via,30,0,4,80,3,6.27292496093,1
Choque,-75.5859405418,Interseccion,40,0,4,80,3,6.24887334076,1
Choque,-75.5775396071,Tramo de via,40,0,4,80,3,6.27149792053,0
Choque,-75.6003028022,Tramo de via,40,0,4,80,3,6.23874343662,0
Choque,-75.5854692084,Tramo de via,0,1,4,80,3,6.21681314059,0
Choque,-75.5640190416,Tramo de via,10,1,4,80,3,6.30138769962,0
Caida Ocupante,-75.5744014574,Tramo de via,15,1,4,80,3,6.23189425761,1
Atropello,-75.6016760773,Tramo de via,20,1,4,80,3,6.21480047753,1
Choque,-75.5521375574,Tramo de via,0,2,4,80,3,6.27861833543,0
Atropello,-75.5604569476,Tramo de via,0,2,4,80,3,6.27390254008,1
Volcamiento,-75.5940075954,Tramo de via,17,2,4,80,3,6.23507420142,1
Choque,-75.5496495589,Tramo de via,50,2,4,80,3,6.27465475096,1
Atropello,-75.5750384965,Tramo de via,0,3,4,80,3,6.26560693066,1
Choque,-75.5516446929,Tramo de via,30,3,4,80,3,6.23628322127,0
Otro,-75.5958545903,Tramo de via,30,4,4,80,3,6.25788828551,1
Choque,-75.5977557529,Tramo de via,35,6,4,80,3,6.25875211291,0
Choque,-75.5935847435,Tramo de via,50,8,4,80,3,6.25770302493,1
Choque,-75.5759991236,Tramo de via,0,10,4,80,3,6.21492593967,1
Caida Ocupante,-75.6152065609,Tramo de via,10,10,4,80,3,6.25649468719,1
Volcamiento,-75.5722916522,Tramo de via,10,10,4,80,3,6.28213867766,1
Caida Ocupante,-75.5783124387,Tramo de via,30,10,4,80,3,6.21368240215,1
Otro,-75.5991900828,Tramo de via,40,10,4,80,3,6.25003290249,1
Choque,-75.5374428452,Tramo de via,40,10,4,80,3,6.23103830859,1
Choque,-75.588026388,Tramo de via,40,10,4,80,3,6.25256849895,1
Choque,-75.5775396071,Tramo de via,20,11,4,80,3,6.27149792053,0
Choque,-75.578619467,Interseccion,30,11,4,80,3,6.25497746564,0
Choque,-75.6448079083,Tramo de via,31,11,4,80,3,6.17463701714,0
Choque,-75.5691618187,Tramo de via,35,11,4,80,3,6.22481029678,1
Caida Ocupante,-75.5767396312,Tramo de via,40,11,4,80,3,6.29121713024,1
Choque,-75.5623522201,Tramo de via,45,11,4,80,3,6.25339700865,0
Choque,-75.5937469995,Tramo de via,50,11,4,80,3,6.27216584979,0
Choque,-75.5715484904,Tramo de via,0,12,4,80,3,6.24502739683,1
Volcamiento,-75.5718989368,Tramo de via,0,12,4,80,3,6.25824699034,1
Choque,-75.5750384965,Interseccion,10,12,4,80,3,6.26560693066,0
Otro,-75.5814918954,Tramo de via,26,12,4,80,3,6.25005796995,1
Choque,-75.5751517354,Tramo de via,27,12,4,80,3,6.20146051808,0
Choque,-75.5766681846,Tramo de via,30,12,4,80,3,6.22531712603,1
Choque,-75.5805195389,Tramo de via,30,12,4,80,3,6.2480020807,0
Atropello,-75.5551418231,Tramo de via,40,12,4,80,3,6.26745447653,1
Choque,-75.5687445682,Tramo de via,45,12,4,80,3,6.20999291899,1
Choque,-75.572644965,Tramo de via,50,12,4,80,3,6.25037400435,1
Otro,-75.5514347322,Tramo de via,0,13,4,80,3,6.25003614497,1
Choque,-75.5758891195,Glorieta,0,13,4,80,3,6.23644173447,0
Caida Ocupante,-75.5538594514,Tramo de via,0,13,4,80,3,6.25400489795,1
Choque,-75.5693883283,Tramo de via,10,13,4,80,3,6.22870030622,0
Choque,-75.5745822427,Tramo de via,20,13,4,80,3,6.27357083616,0
Atropello,-75.5646944961,Tramo de via,30,13,4,80,3,6.24925783096,1
Choque,-75.5676766589,Tramo de via,30,13,4,80,3,6.25277718802,0
Choque,-75.6060369176,Interseccion,0,14,4,80,3,6.21983932337,0
Choque,-75.596457933,Interseccion,10,14,4,80,3,6.24627286908,1
Caida Ocupante,-75.6281999139,Tramo de via,15,14,4,80,3,6.25811575439,1
Caida Ocupante,-75.5741377641,Tramo de via,20,14,4,80,3,6.29461813651,1
Choque,-75.6046615308,Interseccion,45,14,4,80,3,6.2399131797,1
Choque,-75.5945227594,Tramo de via,0,15,4,80,3,6.24556369889,0
Choque,-75.596395797,Tramo de via,5,15,4,80,3,6.24627747782,0
Choque,-75.5637595559,Interseccion,19,15,4,80,3,6.24539359192,0
Choque,-75.5852627011,Tramo de via,20,15,4,80,3,6.28509363132,1
Choque,-75.5904872592,Tramo de via,30,15,4,80,3,6.23862401572,0
Choque,-75.5783124387,Tramo de via,30,15,4,80,3,6.21368240215,0
Choque,-75.5735909834,Tramo de via,40,15,4,80,3,6.28329700141,1
Choque,-75.610821242,Tramo de via,40,15,4,80,3,6.25415616897,0
Choque,-75.580051642,Tramo de via,50,15,4,80,3,6.2204999005,0
Caida Ocupante,-75.5715211873,Tramo de via,50,15,4,80,3,6.30097349537,1
Choque,-75.5629788434,Tramo de via,0,16,4,80,3,6.25511204439,0
Choque,-75.5805195389,Tramo de via,0,16,4,80,3,6.2480020807,0
Choque,-75.583829176,Interseccion,0,16,4,80,3,6.22454492014,0
Choque,-75.5733892852,Tramo de via,15,16,4,80,3,6.26033577296,1
Choque,-75.5734947069,Tramo de via,30,16,4,80,3,6.23336043159,0
Choque,-75.5727410474,Lote o Predio,45,16,4,80,3,6.26529420667,0
Choque,-75.5718144385,Tramo de via,50,16,4,80,3,6.25702697606,1
Choque,-75.5753010984,Tramo de via,0,17,4,80,3,6.24628281323,0
Otro,-75.5650750779,Tramo de via,0,17,4,80,3,6.25948264584,1
Choque,-75.5744051989,Tramo de via,0,17,4,80,3,6.23190762558,1
Choque,-75.5754585149,Tramo de via,30,17,4,80,3,6.2560481858,1
Atropello,-75.5472552043,Tramo de via,30,17,4,80,3,6.26569320055,1
Choque,-75.5629063762,Tramo de via,50,17,4,80,3,6.2861282883,0
Choque,-75.5635299512,Tramo de via,0,18,4,80,3,6.24892502958,0
Choque,-75.5783829361,Tramo de via,10,18,4,80,3,6.18571173642,0
Choque,-75.5735618761,Tramo de via,10,18,4,80,3,6.27629782879,1
Choque,-75.5699419192,Tramo de via,20,18,4,80,3,6.24436456164,0
Caida Ocupante,-75.567820773,Tramo de via,20,18,4,80,3,6.29532701073,1
Volcamiento,-75.5499576596,Tramo de via,30,18,4,80,3,6.26587916066,1
Choque,-75.5609479445,Tramo de via,30,18,4,80,3,6.25691938234,1
Choque,-75.5974394255,Tramo de via,30,18,4,80,3,6.22366442404,0
Choque,-75.578954295,Tramo de via,30,18,4,80,3,6.24967317618,0
Atropello,-75.5479198492,Tramo de via,40,18,4,80,3,6.24356000627,1
Volcamiento,-75.5559230111,Tramo de via,40,18,4,80,3,6.25847571571,1
Choque,-75.5800026529,Tramo de via,50,18,4,80,3,6.19154229818,0
Choque,-75.5651150971,Tramo de via,0,19,4,80,3,6.27784470647,0
Choque,-75.5624676108,Tramo de via,0,19,4,80,3,6.2570247389,0
Atropello,-75.5707481213,Tramo de via,0,19,4,80,3,6.2760600736,1
Otro,-75.5640190416,Tramo de via,0,19,4,80,3,6.30138769962,1
Choque,-75.5730009697,Tramo de via,40,19,4,80,3,6.27614313661,0
Choque,-75.5876234928,Tramo de via,45,19,4,80,3,6.20272021618,0
Choque,-75.6339955792,Interseccion,0,20,4,80,3,6.27920807268,0
Choque,-75.5726518156,Ciclo Ruta,0,20,4,80,3,6.26523832517,0
Choque,-75.5904031524,Tramo de via,0,20,4,80,3,6.20169425275,0
Choque,-75.6097683049,Tramo de via,10,20,4,80,3,6.26122338042,0
Choque,-75.5769553428,Tramo de via,10,20,4,80,3,6.24680727803,1
Atropello,-75.5664428954,Tramo de via,20,20,4,80,3,6.26427554932,1
Otro,-75.5595315756,Tramo de via,20,20,4,80,3,6.29945161558,1
Caida Ocupante,-75.5750384965,Tramo de via,20,20,4,80,3,6.26560693066,1
Otro,-75.5731518199,Tramo de via,30,20,4,80,3,6.26348855346,1
Atropello,-75.5755026696,Tramo de via,30,20,4,80,3,6.2399699888,1
Choque,-75.5761466627,Glorieta,30,20,4,80,3,6.21334133339,1
Choque,-75.570097533,Tramo de via,30,20,4,80,3,6.22057819854,0
Choque,-75.5559247136,Tramo de via,0,21,4,80,3,6.30549237489,0
Caida Ocupante,-75.6085003184,Tramo de via,0,21,4,80,3,6.23840600526,1
Choque,-75.5904872592,Tramo de via,15,21,4,80,3,6.23862401572,0
Choque,-75.5656072066,Tramo de via,20,21,4,80,3,6.20964179313,0
Choque,-75.5569288884,Tramo de via,20,21,4,80,3,6.28336500308,1
Choque,-75.5749471716,Tramo de via,40,21,4,80,3,6.22565484872,0
Choque,-75.5758159672,Interseccion,40,21,4,80,3,6.21710698876,1
Choque,-75.5670775409,Tramo de via,50,21,4,80,3,6.21021040719,0
Choque,-75.5494156619,Interseccion,0,22,4,80,3,6.29961322488,0
Choque,-75.5861433017,Tramo de via,10,22,4,80,3,6.21531309268,0
Atropello,-75.5542334238,Tramo de via,30,22,4,80,3,6.23849593537,1
Atropello,-75.54632228,Tramo de via,30,22,4,80,3,6.29022799359,1
Choque,-75.580213119,Puente,40,22,4,80,3,6.19477190577,0
Otro,-75.5646944961,Tramo de via,50,22,4,80,3,6.24925783096,1
Caida Ocupante,-75.5758949607,Tramo de via,0,23,4,80,3,6.25345909072,1
Choque,-75.5893170457,Tramo de via,0,23,4,80,3,6.26791281084,0
Choque,-75.5819647769,Glorieta,0,23,4,80,3,6.2150191006,0
