Tipo_accidente,Longitude,Diseño Via,Minute,Hour,Day_of_week,Day_of_year,Month,Latitude,Class
Choque,-75.5907718384,Interseccion,30,20,1,111,4,6.23832064544,0
Choque,-75.5611317637,Tramo de via,40,20,1,111,4,6.22593422554,1
Choque,-75.6022302243,Interseccion,50,20,1,111,4,6.23130632664,0
Atropello,-75.6053745895,Interseccion,0,21,1,111,4,6.2437401369,1
Choque,-75.5746328617,Tramo de via,0,21,1,111,4,6.22971831358,1
Choque,-75.569246893,Tramo de via,0,21,1,111,4,6.24203566909,0
Choque,-75.5634659592,Interseccion,0,21,1,111,4,6.25432078421,0
Choque,-75.5530629924,Tramo de via,0,21,1,111,4,6.23663017193,1
Choque,-75.5843649763,Tramo de via,15,21,1,111,4,6.24768834373,0
Choque,-75.6448283043,Tramo de via,20,21,1,111,4,6.17509226747,0
Choque,-75.574959236,Interseccion,30,21,1,111,4,6.20487983814,1
Choque,-75.6021651615,Tramo de via,40,21,1,111,4,6.27901891792,1
Caida Ocupante,-75.5941314024,Tramo de via,40,21,1,111,4,6.2113450318,1
Choque,-75.5675654895,Tramo de via,0,22,1,111,4,6.25801957384,0
Atropello,-75.5820648376,Tramo de via,0,22,1,111,4,6.29160010324,1
Otro,-75.5743567773,Tramo de via,0,22,1,111,4,6.23187440694,1
Choque,-75.6430373338,Tramo de via,10,22,1,111,4,6.177048407,0
Choque,-75.544656264,Tramo de via,15,22,1,111,4,6.26627910769,0
Atropello,-75.5833267456,Tramo de via,30,22,1,111,4,6.3089655685,1
Caida Ocupante,-75.5540595368,Tramo de via,30,22,1,111,4,6.27367256312,1
Choque,-75.5807995992,Tramo de via,50,22,1,111,4,6.25942574531,0
Choque,-75.5750893707,Tramo de via,55,22,1,111,4,6.2632353425,1
Choque,-75.5700126934,Tramo de via,0,23,1,111,4,6.26485596295,0
Choque,-75.5967277363,Tramo de via,0,23,1,111,4,6.26375211873,1
Choque,-75.5967277363,Glorieta,0,23,1,111,4,6.26375211873,1
Choque,-75.5751772561,Tramo de via,20,23,1,111,4,6.25657219865,1
Choque,-75.6054289083,Tramo de via,30,23,1,111,4,6.23857546382,1
Caida Ocupante,-75.5760969287,Tramo de via,30,23,1,111,4,6.23973281704,1
Atropello,-75.5682135138,Tramo de via,30,23,1,111,4,6.25430471555,1
Choque,-75.5684593368,Tramo de via,40,23,1,111,4,6.24384627433,0
Otro,-75.576549829,Tramo de via,50,23,1,111,4,6.21357558167,1
Choque,-75.5637954626,Interseccion,0,0,2,112,4,6.240924026,0
Otro,-75.5960428404,Tramo de via,0,0,2,112,4,6.24432551299,1
Choque,-75.5831360679,Interseccion,0,0,2,112,4,6.23940141843,1
Choque,-75.5637110157,Tramo de via,0,0,2,112,4,6.26836821078,0
Choque,-75.621602501,Tramo de via,0,0,2,112,4,6.25058992568,1
Choque,-75.5579032916,Tramo de via,15,0,2,112,4,6.2445366891,0
Choque,-75.5823753832,Interseccion,30,0,2,112,4,6.25328681099,1
Choque,-75.6099536985,Tramo de via,45,0,2,112,4,6.2346248283,1
Choque,-75.587516188,Tramo de via,0,1,2,112,4,6.23927100344,0
Choque,-75.5876628171,Tramo de via,9,1,2,112,4,6.26471812794,1
Choque,-75.5770836884,Tramo de via,10,1,2,112,4,6.20333275753,0
Atropello,-75.5722691119,Tramo de via,15,1,2,112,4,6.26690848556,1
Choque,-75.559560119,Tramo de via,30,1,2,112,4,6.30320605393,0
Choque,-75.58991543,Interseccion,40,1,2,112,4,6.27176553478,1
Atropello,-75.5582781774,Interseccion,40,1,2,112,4,6.25510407062,1
Choque,-75.5687229501,Tramo de via,55,1,2,112,4,6.24982052856,0
Otro,-75.5564329429,Tramo de via,0,2,2,112,4,6.30238093528,1
Choque,-75.5955733098,Tramo de via,30,2,2,112,4,6.25827192136,1
Caida Ocupante,-75.6370806156,Tramo de via,0,3,2,112,4,6.1751174737,1
Otro,-75.5699741405,Tramo de via,4,3,2,112,4,6.30397545091,1
Atropello,-75.5760543386,Interseccion,30,3,2,112,4,6.23974939027,1
Choque,-75.5887449671,Tramo de via,50,3,2,112,4,6.26293033868,1
Choque,-75.5436468784,Tramo de via,45,4,2,112,4,6.2929717329,1
Choque,-75.5923224714,Tramo de via,55,5,2,112,4,6.24960111841,0
Otro,-75.5935349104,Tramo de via,0,10,2,112,4,6.27870473332,1
Choque,-75.6028999322,Tramo de via,15,11,2,112,4,6.21897174135,0
Choque,-75.5849494112,Tramo de via,20,11,2,112,4,6.28835961307,1
Atropello,-75.5671267051,Tramo de via,25,11,2,112,4,6.25526925093,1
Choque,-75.5492638121,Tramo de via,40,11,2,112,4,6.28347087616,1
Atropello,-75.5714584097,Tramo de via,45,11,2,112,4,6.25489084769,1
Atropello,-75.5828843921,Tramo de via,50,11,2,112,4,6.29184271365,1
Choque,-75.5652397123,Tramo de via,50,11,2,112,4,6.22473313769,0
Choque,-75.6001580292,Tramo de via,50,11,2,112,4,6.24253872056,0
Choque,-75.6058638661,Tramo de via,0,12,2,112,4,6.22137743718,0
Atropello,-75.5665094166,Tramo de via,0,12,2,112,4,6.25002467854,1
Choque,-75.5843081175,Tramo de via,0,12,2,112,4,6.24868520693,1
Choque,-75.5673043364,Interseccion,0,12,2,112,4,6.2380946535,0
Caida Ocupante,-75.573681567,Tramo de via,15,12,2,112,4,6.25568371153,1
Choque,-75.5800329561,Tramo de via,30,12,2,112,4,6.19494416817,1
Otro,-75.548459668,Tramo de via,30,12,2,112,4,6.22776868319,1
Choque,-75.5908707688,Tramo de via,45,12,2,112,4,6.27906444103,1
Choque,-75.6095648676,Interseccion,50,12,2,112,4,6.25939394004,1
Choque,-75.5727410474,Tramo de via,0,13,2,112,4,6.26529420667,1
Caida Ocupante,-75.5771271853,Tramo de via,0,13,2,112,4,6.21726706744,1
Choque,-75.558458294,Tramo de via,0,13,2,112,4,6.25628640088,1
Atropello,-75.5476692912,Tramo de via,5,13,2,112,4,6.24680875875,1
Choque,-75.5664440024,Tramo de via,10,13,2,112,4,6.24487535474,0
Otro,-75.5788032242,Tramo de via,10,13,2,112,4,6.30178639608,1
Caida Ocupante,-75.5567023018,Tramo de via,15,13,2,112,4,6.2437990853,1
Otro,-75.6209444842,Tramo de via,30,13,2,112,4,6.25138018331,1
Choque,-75.5715783297,Tramo de via,30,13,2,112,4,6.24631192942,0
Atropello,-75.5600797441,Tramo de via,15,14,2,112,4,6.24460974954,1
Caida Ocupante,-75.5640190416,Tramo de via,20,14,2,112,4,6.30138769962,1
Choque,-75.5387213584,Tramo de via,30,14,2,112,4,6.2402500524,0
Caida Ocupante,-75.5779073003,Tramo de via,30,14,2,112,4,6.24199044885,1
Choque,-75.5919389085,Tramo de via,40,14,2,112,4,6.27132787349,0
Choque,-75.6138623874,Tramo de via,0,15,2,112,4,6.24866550877,1
Atropello,-75.6037934475,Tramo de via,30,15,2,112,4,6.25796100049,1
Choque,-75.5618150469,Tramo de via,30,15,2,112,4,6.29605960565,1
Choque,-75.5731518199,Interseccion,40,15,2,112,4,6.26348855346,1
Choque,-75.5664781235,Tramo de via,40,15,2,112,4,6.24787089742,0
Choque,-75.6297633679,Tramo de via,50,15,2,112,4,6.25418236039,1
Choque,-75.5727732264,Interseccion,0,16,2,112,4,6.22713826294,0
Caida Ocupante,-75.6028025092,Tramo de via,30,16,2,112,4,6.25286390238,1
Choque,-75.5840181206,Tramo de via,40,16,2,112,4,6.28987759532,0
Atropello,-75.6551428294,Tramo de via,20,17,2,112,4,6.185039242,1
Choque,-75.5537417297,Interseccion,30,17,2,112,4,6.28445135415,1
Otro,-75.6051629413,Tramo de via,50,17,2,112,4,6.26064038113,1
Atropello,-75.5667296882,Tramo de via,0,18,2,112,4,6.2569318576,1
Caida Ocupante,-75.5562246888,Tramo de via,10,18,2,112,4,6.28330462075,1
Choque,-75.5569441515,Interseccion,50,18,2,112,4,6.25412973814,1
Choque,-75.6027409266,Tramo de via,50,18,2,112,4,6.24329625391,1
Choque,-75.5587486633,Interseccion,50,18,2,112,4,6.24929920007,1
Choque,-75.573520682,Tramo de via,0,19,2,112,4,6.23554531815,1
Caida Ocupante,-75.5832037595,Tramo de via,5,19,2,112,4,6.2834307746,1
Choque,-75.5698854067,Tramo de via,10,19,2,112,4,6.24434555793,0
Choque,-75.5434285138,Tramo de via,20,19,2,112,4,6.28984334534,1
Caida Ocupante,-75.5734963687,Tramo de via,20,19,2,112,4,6.23149194264,1
Choque,-75.5499291974,Interseccion,40,19,2,112,4,6.23146660898,0
Otro,-75.5733814846,Tramo de via,40,19,2,112,4,6.29574672514,1
Choque,-75.5739606743,Tramo de via,0,20,2,112,4,6.27039040864,0
Choque,-75.5745822427,Tramo de via,0,20,2,112,4,6.27357083616,1
Choque,-75.5881425234,Tramo de via,30,20,2,112,4,6.27853049328,0
Atropello,-75.5778871123,Tramo de via,30,20,2,112,4,6.19725027536,1
Choque,-75.5960091132,Tramo de via,50,20,2,112,4,6.27546187662,0
Choque,-75.5660082371,Tramo de via,10,21,2,112,4,6.30677396859,1
Choque,-75.5484995678,Interseccion,20,21,2,112,4,6.30346092378,1
Atropello,-75.5821459552,Tramo de via,30,21,2,112,4,6.28745035855,1
Atropello,-75.56545867,Tramo de via,40,21,2,112,4,6.25862867084,1
Choque,-75.5759070576,Tramo de via,50,21,2,112,4,6.2362692986,1
Choque,-75.5640999503,Tramo de via,5,22,2,112,4,6.24805570481,0
Choque,-75.5578402756,Interseccion,10,22,2,112,4,6.24451788309,1
Choque,-75.5745056395,Interseccion,30,22,2,112,4,6.30268968864,0
Volcamiento,-75.5768654112,Tramo de via,30,22,2,112,4,6.26798743494,1
Choque,-75.5761459192,Tramo de via,50,22,2,112,4,6.25171671972,1
Choque,-75.5640059621,Tramo de via,0,23,2,112,4,6.22928924437,0
Otro,-75.5753574206,Tramo de via,0,23,2,112,4,6.24245258141,1
Choque,-75.5632939885,Tramo de via,20,23,2,112,4,6.24395751483,0
Choque,-75.5834931629,Tramo de via,20,23,2,112,4,6.22657923656,1
Choque,-75.6081816469,Interseccion,30,23,2,112,4,6.25156637987,1
Atropello,-75.5378052861,Tramo de via,30,23,2,112,4,6.27684740595,1
Choque,-75.5666104275,Tramo de via,40,23,2,112,4,6.20141932484,0
Choque,-75.5698391863,Tramo de via,40,23,2,112,4,6.22972873315,0
Choque,-75.5540215364,Tramo de via,50,23,2,112,4,6.2798429606,0
Choque,-75.5769378917,Tramo de via,50,23,2,112,4,6.25400165437,1
Choque,-75.5594564254,Interseccion,0,0,3,113,4,6.27197929574,1
Choque,-75.5667296882,Tramo de via,10,0,3,113,4,6.2569318576,0
Choque,-75.5706725073,Tramo de via,30,0,3,113,4,6.30950205993,0
Choque,-75.6326533197,Tramo de via,0,1,3,113,4,6.27953377254,1
Atropello,-75.5672950502,Tramo de via,10,1,3,113,4,6.29176962054,1
Atropello,-75.5972293278,Tramo de via,10,1,3,113,4,6.23355957408,1
Choque,-75.5508326227,Tramo de via,10,1,3,113,4,6.28014112659,1
Choque,-75.5695315562,Tramo de via,30,1,3,113,4,6.21029922269,0
Choque,-75.5910528774,Tramo de via,30,1,3,113,4,6.26013770874,1
Choque,-75.5962043974,Tramo de via,35,1,3,113,4,6.23072086982,0
Otro,-75.5987261214,Tramo de via,0,2,3,113,4,6.27844940327,1
Choque,-75.5593099171,Interseccion,0,2,3,113,4,6.23393572977,0
Otro,-75.5548247874,Tramo de via,0,2,3,113,4,6.23363771521,1
Choque,-75.5732039534,Interseccion,10,2,3,113,4,6.23843689866,1
Otro,-75.5491880317,Tramo de via,10,2,3,113,4,6.26870323796,1
Choque,-75.5958141981,Interseccion,27,2,3,113,4,6.25832202689,1
Choque,-75.5872461848,Interseccion,45,2,3,113,4,6.22929077133,1
Choque,-75.57568129,Interseccion,40,4,3,113,4,6.27106662515,0
Choque,-75.5895532697,Interseccion,0,6,3,113,4,6.27712511457,0
Choque,-75.5566410135,Tramo de via,30,10,3,113,4,6.2660835449,0
Otro,-75.5651798318,Tramo de via,40,10,3,113,4,6.27391455015,1
Caida Ocupante,-75.5833231309,Tramo de via,40,10,3,113,4,6.19580263611,1
Choque,-75.5806892518,Tramo de via,0,11,3,113,4,6.23953658835,0
Choque,-75.5792651695,Tramo de via,30,11,3,113,4,6.24252262373,0
Otro,-75.5943938773,Tramo de via,30,11,3,113,4,6.27815137802,1
Choque,-75.5859405418,Tramo de via,35,11,3,113,4,6.24887334076,1
Choque,-75.5675362654,Tramo de via,40,11,3,113,4,6.2644401299,1
Choque,-75.5783729345,Tramo de via,0,12,3,113,4,6.19698078626,1
Choque,-75.5975955812,Interseccion,0,12,3,113,4,6.26368452082,0
Choque,-75.6060997988,Interseccion,0,12,3,113,4,6.2405384246,0
Choque,-75.592357444,Interseccion,0,12,3,113,4,6.24882072694,1
Choque,-75.5739606743,Tramo de via,0,12,3,113,4,6.27039040864,0
Choque,-75.6129400893,Interseccion,10,12,3,113,4,6.24950236063,1
Caida Ocupante,-75.6306601282,Tramo de via,10,12,3,113,4,6.27850233619,1
Choque,-75.610821242,Tramo de via,15,12,3,113,4,6.25415616897,0
Caida Ocupante,-75.543398325,Tramo de via,20,12,3,113,4,6.2898382774,1
Choque,-75.5829620823,Tramo de via,40,12,3,113,4,6.22859856186,1
Choque,-75.5743969791,Interseccion,0,13,3,113,4,6.25607986722,1
Volcamiento,-75.5769553428,Tramo de via,0,13,3,113,4,6.24680727803,1
Caida Ocupante,-75.5488345843,Tramo de via,0,13,3,113,4,6.28610172576,1
Atropello,-75.5578402756,Tramo de via,0,13,3,113,4,6.24451788309,1
Caida Ocupante,-75.5702851394,Tramo de via,10,13,3,113,4,6.30035339307,1
Choque,-75.5987484497,Interseccion,30,13,3,113,4,6.26203038932,1
Choque,-75.5715932818,Tramo de via,34,13,3,113,4,6.28237832329,0
Choque,-75.5636332837,Tramo de via,45,13,3,113,4,6.24190691092,0
Choque,-75.5647823909,Tramo de via,45,13,3,113,4,6.27380539537,0
Caida Ocupante,-75.5811228975,Tramo de via,0,14,3,113,4,6.25607168674,1
Choque,-75.5631185219,Tramo de via,0,14,3,113,4,6.24964601781,0
Choque,-75.5752538073,Tramo de via,5,14,3,113,4,6.24909389652,0
Choque,-75.6212108962,Interseccion,30,14,3,113,4,6.24562401934,0
Choque,-75.5640190416,Tramo de via,0,15,3,113,4,6.30138769962,0
Volcamiento,-75.6444909841,Tramo de via,0,15,3,113,4,6.17344051196,1
Choque,-75.5732791277,Tramo de via,0,15,3,113,4,6.22648507427,1
Choque,-75.6098445509,Glorieta,19,15,3,113,4,6.23912525219,0
Choque,-75.5819647769,Glorieta,20,15,3,113,4,6.2150191006,0
Choque,-75.5967277363,Glorieta,0,16,3,113,4,6.26375211873,0
Choque,-75.5766308157,Tramo de via,0,16,3,113,4,6.26745368631,0
Choque,-75.5931430393,Interseccion,0,16,3,113,4,6.27330476643,1
Choque,-75.5736618878,Tramo de via,15,16,3,113,4,6.28566372156,0
Choque,-75.5774198732,Lote o Predio,30,16,3,113,4,6.1904722656,0
Choque,-75.5738257211,Interseccion,40,16,3,113,4,6.25246764885,0
Choque,-75.5603264361,Tramo de via,40,16,3,113,4,6.25025358842,1
Choque,-75.5706686983,Tramo de via,50,16,3,113,4,6.25253628821,0
Choque,-75.6448250523,Tramo de via,0,17,3,113,4,6.17610549407,0
Atropello,-75.5282811914,Tramo de via,0,17,3,113,4,6.23035704147,1
Choque,-75.5791647988,Tramo de via,0,17,3,113,4,6.25161364107,0
Choque,-75.5849791188,Tramo de via,10,17,3,113,4,6.21850583885,0
Choque,-75.5631947051,Lote o Predio,10,17,3,113,4,6.25202566608,0
Otro,-75.5713587099,Tramo de via,10,17,3,113,4,6.28457841509,1
Choque,-75.5881894783,Tramo de via,15,17,3,113,4,6.23979065378,0
Choque,-75.5868488975,Tramo de via,20,17,3,113,4,6.23930075786,0
Choque,-75.5856744036,Tramo de via,30,17,3,113,4,6.24647076145,1
Choque,-75.5830894894,Tramo de via,30,17,3,113,4,6.23944467025,0
Choque,-75.608144373,Tramo de via,30,17,3,113,4,6.2401353826,0
Choque,-75.5718144385,Glorieta,30,17,3,113,4,6.25702697606,0
Choque,-75.5738649926,Tramo de via,30,17,3,113,4,6.2129031361,0
Choque,-75.5750946426,Tramo de via,35,17,3,113,4,6.25014375496,0
Choque,-75.607821372,Tramo de via,40,17,3,113,4,6.24418952075,1
Choque,-75.5619779385,Tramo de via,40,17,3,113,4,6.25665540772,0
Choque,-75.5656989419,Lote o Predio,40,17,3,113,4,6.21682967001,0
Choque,-75.5659216599,Tramo de via,50,17,3,113,4,6.25770839122,0
Choque,-75.602964826,Tramo de via,0,18,3,113,4,6.23984993941,0
Caida Ocupante,-75.5821373456,Tramo de via,0,18,3,113,4,6.22062594166,1
Choque,-75.5645140278,Lote o Predio,0,18,3,113,4,6.23382706334,0
Otro,-75.6012763596,Tramo de via,30,18,3,113,4,6.25693419432,1
Choque,-75.5733892852,Puente,40,18,3,113,4,6.26033577296,0
Atropello,-75.5693052186,Tramo de via,50,18,3,113,4,6.25452688425,1
Choque,-75.5672950502,Interseccion,54,18,3,113,4,6.29176962054,0
Choque,-75.564938987,Tramo de via,10,19,3,113,4,6.27292684243,0
Choque,-75.6029748865,Tramo de via,10,19,3,113,4,6.2057912392,0
Choque,-75.5913549681,Interseccion,11,19,3,113,4,6.26089317376,0
Choque,-75.5799243879,Tramo de via,20,19,3,113,4,6.19488119864,0
Choque,-75.6437045651,Tramo de via,30,19,3,113,4,6.17792280496,0
Choque,-75.5769596036,Tramo de via,40,19,3,113,4,6.25556580023,0
Choque,-75.575200032,Tramo de via,40,19,3,113,4,6.25130766255,0
Choque,-75.5849791188,Glorieta,50,19,3,113,4,6.21850583885,1
Choque,-75.5788302347,Tramo de via,0,20,3,113,4,6.24769766164,0
Choque,-75.5740739884,Tramo de via,0,20,3,113,4,6.26123904532,0
Choque,-75.562088476,Interseccion,0,20,3,113,4,6.28194011271,0
Atropello,-75.5532334326,Tramo de via,0,20,3,113,4,6.30517638142,1
Choque,-75.5629344988,Tramo de via,10,20,3,113,4,6.25629943476,0
Choque,-75.5808055613,Tramo de via,30,20,3,113,4,6.21717164604,0
Caida Ocupante,-75.5919389085,Tramo de via,30,20,3,113,4,6.27132787349,1
Choque,-75.5760969287,Tramo de via,50,20,3,113,4,6.23973281704,1
Choque,-75.5686681073,Tramo de via,0,21,3,113,4,6.25826449093,0
Choque,-75.5528766969,Tramo de via,0,21,3,113,4,6.24653076459,1
Choque,-75.585772408,Tramo de via,0,21,3,113,4,6.2231070557,0
Choque,-75.5730009697,Tramo de via,0,21,3,113,4,6.27614313661,0
Choque,-75.5710028775,Tramo de via,5,21,3,113,4,6.23753448279,0
Choque,-75.5657083123,Tramo de via,5,21,3,113,4,6.27232099236,0
Choque,-75.6016962668,Tramo de via,30,21,3,113,4,6.25208031597,0
Choque,-75.565462126,Tramo de via,30,21,3,113,4,6.20873606812,0
Atropello,-75.5822001244,Tramo de via,33,21,3,113,4,6.299649604,1
Choque,-75.5528680325,Tramo de via,45,21,3,113,4,6.26759421396,0
Choque,-75.5700996588,Tramo de via,45,21,3,113,4,6.22491603093,1
Choque,-75.5580637225,Tramo de via,50,21,3,113,4,6.28281046446,0
Choque,-75.5623522201,Tramo de via,50,21,3,113,4,6.25339700865,0
Atropello,-75.5826376825,Tramo de via,50,21,3,113,4,6.24002729538,1
Choque,-75.5861685334,Tramo de via,55,21,3,113,4,6.23747572542,1
Choque,-75.5776651552,Tramo de via,55,21,3,113,4,6.24704950369,0
Choque,-75.539448879,Tramo de via,0,22,3,113,4,6.23838033489,1
Choque,-75.5825468097,Tramo de via,0,22,3,113,4,6.29640151196,0
Choque,-75.5839868859,Interseccion,10,22,3,113,4,6.23553331217,0
Choque,-75.5611150345,Tramo de via,15,22,3,113,4,6.25251895722,0
Choque,-75.5776455195,Tramo de via,20,22,3,113,4,6.25436112717,0
Choque,-75.5564386504,Tramo de via,20,22,3,113,4,6.27044285494,0
Volcamiento,-75.5705763979,Tramo de via,20,22,3,113,4,6.25820971249,1
Choque,-75.5701395591,Tramo de via,25,22,3,113,4,6.22493887873,0
Caida Ocupante,-75.548889766,Tramo de via,30,22,3,113,4,6.26874746561,1
Choque,-75.5732340579,Tramo de via,30,22,3,113,4,6.23624660989,0
Atropello,-75.5465379995,Tramo de via,45,22,3,113,4,6.27627535398,1
Choque,-75.6062678099,Tramo de via,50,22,3,113,4,6.23108808593,1
Choque,-75.6096052974,Tramo de via,0,23,3,113,4,6.24600595904,0
Choque,-75.573496302,Tramo de via,10,23,3,113,4,6.27627044541,0
Choque,-75.5740052487,Interseccion,30,23,3,113,4,6.24128543848,1
Choque,-75.5734963687,Interseccion,30,23,3,113,4,6.23149194264,0
Choque,-75.5873230023,Tramo de via,50,23,3,113,4,6.23161036841,1
Choque,-75.5663875851,Tramo de via,50,23,3,113,4,6.24680809455,0
Choque,-75.5838049356,Interseccion,56,23,3,113,4,6.24539245619,1
Choque,-75.5732633001,Tramo de via,0,0,4,114,4,6.24690465874,0
Choque,-75.5432191007,Tramo de via,0,0,4,114,4,6.29471135758,1
Choque,-75.584524362,Tramo de via,5,0,4,114,4,6.24517480308,0
Atropello,-75.5543537057,Tramo de via,10,0,4,114,4,6.25620195552,1
Choque,-75.5578725038,Tramo de via,20,0,4,114,4,6.24666452934,0
Choque,-75.567606877,Tramo de via,20,0,4,114,4,6.26439690081,0
Otro,-75.5690440263,Tramo de via,30,0,4,114,4,6.21147629013,1
Choque,-75.5602741285,Interseccion,30,0,4,114,4,6.3009531573,1
Atropello,-75.5932520808,Tramo de via,30,0,4,114,4,6.28792014541,1
Choque,-75.5886776128,Tramo de via,40,0,4,114,4,6.24983162772,1
Choque,-75.5491799697,Tramo de via,40,0,4,114,4,6.28552610155,0
Choque,-75.5834931629,Interseccion,50,0,4,114,4,6.22657923656,1
Choque,-75.5715484904,Tramo de via,11,1,4,114,4,6.24502739683,0
Choque,-75.5553958503,Tramo de via,30,1,4,114,4,6.26526996037,0
Choque,-75.5543751449,Tramo de via,40,1,4,114,4,6.24655268496,0
Atropello,-75.5716930888,Tramo de via,10,2,4,114,4,6.24199085632,1
Atropello,-75.5739606743,Tramo de via,15,2,4,114,4,6.27039040864,1
Atropello,-75.5781120585,Tramo de via,20,2,4,114,4,6.2959233412,1
Atropello,-75.5500565253,Tramo de via,30,2,4,114,4,6.27831612164,1
Choque,-75.6169659517,Interseccion,0,3,4,114,4,6.22150537432,1
Caida Ocupante,-75.5737520533,Tramo de via,0,3,4,114,4,6.27541592639,1
Choque,-75.6036544101,Tramo de via,0,3,4,114,4,6.26411673599,0
Choque,-75.5568687874,Interseccion,5,3,4,114,4,6.26808265401,0
Choque,-75.5728740842,Tramo de via,10,3,4,114,4,6.29131182523,1
Choque,-75.5469028421,Lote o Predio,30,3,4,114,4,6.2378801301,0
Choque,-75.5684641718,Tramo de via,0,4,4,114,4,6.29218264879,0
Choque,-75.5632460176,Tramo de via,0,6,4,114,4,6.26408004568,0
Choque,-75.5635216819,Tramo de via,0,6,4,114,4,6.25134026112,1
Choque,-75.570267123,Tramo de via,45,6,4,114,4,6.25344762632,0
Otro,-75.5786987134,Tramo de via,30,7,4,114,4,6.23958023191,1
Caida Ocupante,-75.5731518199,Tramo de via,30,9,4,114,4,6.26348855346,1
Choque,-75.5842905179,Tramo de via,10,10,4,114,4,6.20096057424,1
Choque,-75.573496302,Tramo de via,30,10,4,114,4,6.27627044541,0
Volcamiento,-75.5753475572,Tramo de via,30,10,4,114,4,6.24336850011,1
Choque,-75.5820317903,Tramo de via,50,10,4,114,4,6.2194963872,1
Choque,-75.5569441515,Tramo de via,0,11,4,114,4,6.25412973814,0
Choque,-75.5634904331,Tramo de via,0,11,4,114,4,6.2622139364,1
Atropello,-75.5844291352,Tramo de via,5,11,4,114,4,6.21035815737,1
Choque,-75.557172928,Interseccion,5,11,4,114,4,6.27246195743,0
Choque,-75.5555126481,Tramo de via,10,11,4,114,4,6.26375756788,1
Choque,-75.556262055,Tramo de via,30,11,4,114,4,6.23456712123,1
Choque,-75.5764518205,Interseccion,50,11,4,114,4,6.3034745174,1
Choque,-75.5737317189,Tramo de via,0,12,4,114,4,6.28620020141,1
Choque,-75.573135644,Tramo de via,0,12,4,114,4,6.27398165897,1
Choque,-75.5828272735,Tramo de via,0,12,4,114,4,6.30822920528,0
Choque,-75.5885223638,Tramo de via,15,12,4,114,4,6.21072026902,1
Choque,-75.5630566499,Tramo de via,20,12,4,114,4,6.25406584883,0
Caida Ocupante,-75.6490712947,Tramo de via,30,12,4,114,4,6.17429125412,1
Choque,-75.5632977085,Tramo de via,30,12,4,114,4,6.24159165168,0
Choque,-75.5666591558,Tramo de via,40,12,4,114,4,6.23997454918,0
Choque,-75.5655613923,Tramo de via,50,12,4,114,4,6.24527532345,0
Choque,-75.5645120037,Tramo de via,50,12,4,114,4,6.20891085317,0
Choque,-75.5568495954,Tramo de via,50,12,4,114,4,6.19772024196,0
Choque,-75.5967277363,Glorieta,0,13,4,114,4,6.26375211873,0
Caida Ocupante,-75.5727631262,Interseccion,0,13,4,114,4,6.29418058184,1
Choque,-75.6137980276,Tramo de via,10,13,4,114,4,6.24505779119,1
Choque,-75.6063767367,Tramo de via,15,13,4,114,4,6.2516447615,0
Choque,-75.5506598571,Tramo de via,20,13,4,114,4,6.24145061831,1
Choque,-75.5670218462,Tramo de via,20,13,4,114,4,6.25441521434,0
Choque,-75.5843649147,Tramo de via,40,13,4,114,4,6.28437730502,0
Otro,-75.6014003682,Tramo de via,40,13,4,114,4,6.21064582009,1
Choque,-75.5784458474,Tramo de via,50,13,4,114,4,6.24420424151,0
Choque,-75.5606132669,Tramo de via,0,14,4,114,4,6.19032414488,0
Choque,-75.5557510814,Tramo de via,0,14,4,114,4,6.27749509107,1
Choque,-75.5747514322,Tramo de via,0,14,4,114,4,6.19640842241,1
Atropello,-75.5694937518,Tramo de via,10,14,4,114,4,6.25306220427,1
Choque,-75.5730009697,Tramo de via,30,14,4,114,4,6.27614313661,0
Choque,-75.576549829,Tramo de via,40,14,4,114,4,6.21357558167,0
Choque,-75.5704140091,Tramo de via,40,14,4,114,4,6.29185951892,1
Choque,-75.5963306991,Tramo de via,45,14,4,114,4,6.26518602759,1
Choque,-75.5763386608,Tramo de via,45,14,4,114,4,6.19344103048,1
Choque,-75.5685145902,Tramo de via,0,15,4,114,4,6.2438672705,0
Caida Ocupante,-75.5896903831,Tramo de via,0,15,4,114,4,6.19763283383,1
Otro,-75.5861623466,Tramo de via,0,15,4,114,4,6.25619671804,1
Choque,-75.57568129,Tramo de via,0,15,4,114,4,6.27106662515,0
Caida Ocupante,-75.5738170694,Tramo de via,20,15,4,114,4,6.30796245733,1
Choque,-75.5664781235,Tramo de via,20,15,4,114,4,6.24787089742,1
Choque,-75.5724483362,Tramo de via,40,15,4,114,4,6.23812410402,1
Choque,-75.570803628,Tramo de via,45,15,4,114,4,6.24471990473,0
Choque,-75.5586808933,Tramo de via,50,15,4,114,4,6.19503866473,0
Choque,-75.5876234928,Interseccion,0,16,4,114,4,6.20272021618,0
Choque,-75.5824126708,Tramo de via,0,16,4,114,4,6.25605877306,0
Otro,-75.567606877,Tramo de via,30,16,4,114,4,6.26439690081,1
Caida Ocupante,-75.5789033525,Tramo de via,30,16,4,114,4,6.21182896708,1
Choque,-75.5809182676,Tramo de via,30,16,4,114,4,6.25660199046,0
Choque,-75.5715561572,Tramo de via,0,17,4,114,4,6.25381069966,0
Choque,-75.5718123818,Tramo de via,0,17,4,114,4,6.302873504,0
Choque,-75.5809182676,Tramo de via,0,17,4,114,4,6.25660199046,0
Atropello,-75.5851522144,Tramo de via,5,17,4,114,4,6.26044928627,1
