Tipo_accidente,Longitude,Diseño Via,Minute,Hour,Day_of_week,Day_of_year,Month,Latitude,Class
Otro,-75.5460755436,Lote o Predio,20,0,1,121,5,6.27817679406,1
Atropello,-75.5493377523,Tramo de via,30,0,1,121,5,6.29456569235,1
Choque,-75.6101703874,Tramo de via,40,0,1,121,5,6.27394222569,0
Choque,-75.6087476528,Interseccion,50,0,1,121,5,6.2604639725,1
Otro,-75.5819908715,Tramo de via,0,1,1,121,5,6.30553729682,1
Caida Ocupante,-75.5717122157,Tramo de via,0,1,1,121,5,6.28818709215,1
Volcamiento,-75.6033309228,Tramo de via,10,1,1,121,5,6.23865711508,1
Choque,-75.5717032041,Tramo de via,15,1,1,121,5,6.26508735509,0
Choque,-75.5742390745,Tramo de via,40,1,1,121,5,6.26534417189,0
Choque,-75.5596593229,Tramo de via,40,1,1,121,5,6.23490063408,0
Choque,-75.6003028022,Glorieta,10,2,1,121,5,6.23874343662,0
Atropello,-75.5654057835,Tramo de via,30,2,1,121,5,6.28375189957,1
Caida Ocupante,-75.5745822427,Lote o Predio,30,2,1,121,5,6.27357083616,1
Choque,-75.5785211686,Tramo de via,30,2,1,121,5,6.21459995991,0
Choque,-75.5595736943,Tramo de via,0,3,1,121,5,6.19229290422,0
Otro,-75.5783538069,Lote o Predio,0,3,1,121,5,6.25105541345,1
Caida Ocupante,-75.5697733009,Interseccion,40,3,1,121,5,6.30918608158,1
Otro,-75.598824754,Lote o Predio,0,4,1,121,5,6.22226491721,1
Choque,-75.5582359268,Interseccion,10,4,1,121,5,6.2726456231,0
Choque,-75.5701850505,Tramo de via,10,5,1,121,5,6.21125060696,0
Caida Ocupante,-75.5647265043,Tramo de via,10,10,1,121,5,6.30632691304,1
Choque,-75.5804472826,Tramo de via,10,10,1,121,5,6.2735643478,0
Volcamiento,-75.5800618502,Lote o Predio,30,10,1,121,5,6.20110112438,1
Otro,-75.5809636646,Lote o Predio,50,10,1,121,5,6.24067099327,1
Otro,-75.6072279442,Lote o Predio,0,11,1,121,5,6.22694405509,1
Otro,-75.5596307429,Tramo de via,15,11,1,121,5,6.29918620156,1
Atropello,-75.6123026495,Tramo de via,30,11,1,121,5,6.25496855648,1
Otro,-75.5707481213,Tramo de via,30,11,1,121,5,6.2760600736,1
Choque,-75.5663875851,Tramo de via,40,11,1,121,5,6.24680809455,0
Choque,-75.5935200698,Tramo de via,30,12,1,121,5,6.24974103368,1
Otro,-75.5560093245,Lote o Predio,30,12,1,121,5,6.25141857332,1
Otro,-75.5646304805,Lote o Predio,30,12,1,121,5,6.27464795737,1
Atropello,-75.5949785573,Tramo de via,30,12,1,121,5,6.26259542445,1
Choque,-75.5703212181,Tramo de via,40,12,1,121,5,6.28599806229,1
Atropello,-75.5650130015,Lote o Predio,10,13,1,121,5,6.20857036852,1
Atropello,-75.5488345843,Lote o Predio,45,13,1,121,5,6.28610172576,1
Otro,-75.5715484904,Tramo de via,50,13,1,121,5,6.24502739683,1
Choque,-75.5785464683,Tramo de via,35,14,1,121,5,6.23998075728,1
Choque,-75.570803628,Interseccion,10,15,1,121,5,6.24471990473,0
Choque,-75.5888593622,Interseccion,10,15,1,121,5,6.26036468302,1
Choque,-75.5497424797,Interseccion,15,15,1,121,5,6.23933554698,0
Otro,-75.5866401362,Tramo de via,20,15,1,121,5,6.29768596124,1
Choque,-75.5729519308,Tramo de via,50,15,1,121,5,6.22829789862,1
Caida Ocupante,-75.546518736,Lote o Predio,0,16,1,121,5,6.24154246087,1
Atropello,-75.5560734074,Tramo de via,0,16,1,121,5,6.23655456856,1
Otro,-75.5672392345,Tramo de via,15,16,1,121,5,6.29174347448,1
Atropello,-75.6103897176,Tramo de via,30,16,1,121,5,6.25400149771,1
Choque,-75.5750946426,Tramo de via,45,16,1,121,5,6.25014375496,0
Choque,-75.5691371673,Tramo de via,0,17,1,121,5,6.24546144932,0
Atropello,-75.5672809977,Tramo de via,5,17,1,121,5,6.24562761301,1
Choque,-75.567820773,Tramo de via,10,17,1,121,5,6.29532701073,1
Choque,-75.5744419453,Interseccion,10,17,1,121,5,6.2318691934,0
Caida Ocupante,-75.6089672684,Tramo de via,20,17,1,121,5,6.23542768652,1
Choque,-75.5586329346,Tramo de via,50,17,1,121,5,6.30512400548,1
Otro,-75.5983056986,Tramo de via,55,17,1,121,5,6.25621648145,1
Choque,-75.5586329346,Tramo de via,0,18,1,121,5,6.30512400548,0
Caida Ocupante,-75.5497978199,Lote o Predio,0,18,1,121,5,6.30355506891,1
Choque,-75.5677682925,Tramo de via,10,18,1,121,5,6.24496805883,0
Choque,-75.6018293227,Tramo de via,20,18,1,121,5,6.22704338211,0
Otro,-75.5876234928,Lote o Predio,30,18,1,121,5,6.20272021618,1
Choque,-75.5707481213,Interseccion,50,18,1,121,5,6.2760600736,0
Choque,-75.5864479898,Tramo de via,55,18,1,121,5,6.21715493486,0
Otro,-75.5646604864,Lote o Predio,0,19,1,121,5,6.21807346345,1
Otro,-75.5823753832,Lote o Predio,0,19,1,121,5,6.25328681099,1
Caida Ocupante,-75.6001580292,Lote o Predio,0,19,1,121,5,6.24253872056,1
Choque,-75.5718201412,Tramo de via,5,19,1,121,5,6.19989133688,0
Choque,-75.576695926,Interseccion,30,19,1,121,5,6.22535248241,1
Choque,-75.5972169108,Tramo de via,30,19,1,121,5,6.27629497747,0
Otro,-75.603437288,Lote o Predio,0,20,1,121,5,6.23186165555,1
Choque,-75.5833596741,Tramo de via,0,20,1,121,5,6.23485533025,0
Choque,-75.5795109412,Tramo de via,0,20,1,121,5,6.23296348268,0
Otro,-75.5433821984,Lote o Predio,0,20,1,121,5,6.30193388668,1
Caida Ocupante,-75.5745428042,Lote o Predio,0,20,1,121,5,6.22971929233,1
Choque,-75.5753010984,Glorieta,0,20,1,121,5,6.24628281323,0
Caida Ocupante,-75.583953371,Lote o Predio,15,20,1,121,5,6.2317023555,1
Choque,-75.5670683884,Tramo de via,40,20,1,121,5,6.29820799933,0
Choque,-75.5752597216,Glorieta,50,20,1,121,5,6.24685341912,0
Caida Ocupante,-75.5586130505,Tramo de via,0,21,1,121,5,6.23916703728,1
Choque,-75.5844440105,Tramo de via,20,21,1,121,5,6.22278696113,0
Otro,-75.5707481213,Tramo de via,30,21,1,121,5,6.2760600736,1
Caida Ocupante,-75.6096945286,Lote o Predio,30,21,1,121,5,6.22970233764,1
Choque,-75.5731163779,Tramo de via,40,21,1,121,5,6.25630209202,0
Caida Ocupante,-75.5785464683,Lote o Predio,45,21,1,121,5,6.23998075728,1
Choque,-75.5754238244,Tramo de via,15,22,1,121,5,6.23994363668,0
Atropello,-75.569360451,Lote o Predio,30,0,2,122,5,6.2757543321,1
Choque,-75.5847655678,Lote o Predio,30,0,2,122,5,6.26110802309,0
Choque,-75.5789040367,Tramo de via,40,0,2,122,5,6.2090417915,1
Otro,-75.5744379346,Lote o Predio,40,0,2,122,5,6.23185645896,1
Choque,-75.558747159,Tramo de via,50,0,2,122,5,6.30907987509,0
Choque,-75.5767542122,Tramo de via,30,1,2,122,5,6.2200393914,1
Caida Ocupante,-75.5430304945,Lote o Predio,35,1,2,122,5,6.26170124489,1
Choque,-75.6119138395,Interseccion,0,2,2,122,5,6.26279557755,1
Choque,-75.5980093978,Tramo de via,30,2,2,122,5,6.22495027857,1
Choque,-75.5650730452,Interseccion,40,2,2,122,5,6.22819696104,0
Choque,-75.5651234862,Tramo de via,0,4,2,122,5,6.25951026031,0
Choque,-75.5582359268,Tramo de via,20,7,2,122,5,6.2726456231,1
Choque,-75.5833306726,Interseccion,0,10,2,122,5,6.20072312145,0
Otro,-75.5742557669,Tramo de via,0,11,2,122,5,6.26105610822,1
Choque,-75.5809117537,Interseccion,10,11,2,122,5,6.1976333926,1
Otro,-75.573496302,Lote o Predio,20,11,2,122,5,6.27627044541,1
Caida Ocupante,-75.5704995108,Tramo de via,25,11,2,122,5,6.28639556634,1
Choque,-75.5716865931,Tramo de via,30,11,2,122,5,6.19361451545,0
Caida Ocupante,-75.5596427956,Lote o Predio,30,11,2,122,5,6.24550870761,1
Choque,-75.5705596502,Tramo de via,40,11,2,122,5,6.28917244671,0
Choque,-75.5672392345,Tramo de via,50,11,2,122,5,6.29174347448,0
Choque,-75.5975411894,Interseccion,50,11,2,122,5,6.26365005717,0
Choque,-75.5752312982,Interseccion,50,11,2,122,5,6.28405597023,1
Otro,-75.5651155971,Lote o Predio,0,12,2,122,5,6.30308591765,1
Otro,-75.5498898925,Lote o Predio,0,12,2,122,5,6.25800714544,1
Choque,-75.5732039534,Tramo de via,10,12,2,122,5,6.23843689866,0
Choque,-75.5716936623,Paso Inferior,20,12,2,122,5,6.2697022742,0
Choque,-75.5919389085,Tramo de via,40,12,2,122,5,6.27132787349,0
Choque,-75.5397862049,Tramo de via,40,12,2,122,5,6.23450768293,0
Choque,-75.5791318711,Tramo de via,40,12,2,122,5,6.207361772,0
Volcamiento,-75.5742557669,Tramo de via,40,12,2,122,5,6.26105610822,1
Choque,-75.553478411,Interseccion,0,13,2,122,5,6.27092135232,1
Otro,-75.5795209739,Tramo de via,0,13,2,122,5,6.20486484045,1
Atropello,-75.5659388165,Tramo de via,0,13,2,122,5,6.25374691087,1
Choque,-75.5881425234,Interseccion,0,13,2,122,5,6.27853049328,1
Otro,-75.5766752277,Tramo de via,0,13,2,122,5,6.20758134606,0
Otro,-75.5739606743,Lote o Predio,10,13,2,122,5,6.27039040864,1
Choque,-75.6088429774,Tramo de via,50,13,2,122,5,6.25302495669,0
Choque,-75.6075726385,Tramo de via,0,14,2,122,5,6.23109126228,0
Choque,-75.5720578577,Tramo de via,10,14,2,122,5,6.2170231648,0
Choque,-75.5777645151,Tramo de via,15,14,2,122,5,6.29718364077,1
Choque,-75.5801507635,Tramo de via,20,14,2,122,5,6.19067190958,0
Choque,-75.5992391885,Interseccion,25,14,2,122,5,6.28188273149,1
Caida Ocupante,-75.5888309323,Lote o Predio,30,14,2,122,5,6.24920999079,1
Choque,-75.5938012956,Tramo de via,0,15,2,122,5,6.23451416449,0
Atropello,-75.6116299264,Lote o Predio,0,15,2,122,5,6.29002930049,1
Choque,-75.5729196605,Tramo de via,15,15,2,122,5,6.25116454896,0
Choque,-75.5968248523,Interseccion,20,15,2,122,5,6.23946696728,0
Otro,-75.5843402597,Lote o Predio,30,15,2,122,5,6.26220899481,1
Choque,-75.582510574,Tramo de via,45,15,2,122,5,6.2538095427,0
Choque,-75.5709679185,Tramo de via,50,15,2,122,5,6.2089403134,0
Choque,-75.5863239119,Tramo de via,0,16,2,122,5,6.21431406879,0
Choque,-75.6133954897,Glorieta,10,16,2,122,5,6.25545647482,0
Choque,-75.5672392345,Tramo de via,30,16,2,122,5,6.29174347448,1
Choque,-75.5839723445,Interseccion,30,16,2,122,5,6.19811184715,1
Choque,-75.5945031002,Tramo de via,35,16,2,122,5,6.23140897214,0
Choque,-75.5895628337,Tramo de via,50,16,2,122,5,6.2771522959,0
Volcamiento,-75.5484101383,Lote o Predio,50,16,2,122,5,6.26870885607,1
Choque,-75.5861350383,Interseccion,0,17,2,122,5,6.25845460122,0
Choque,-75.6076579069,Interseccion,0,17,2,122,5,6.25222389743,1
Choque,-75.5568495956,Tramo de via,0,17,2,122,5,6.19772033236,1
Choque,-75.5726518156,Tramo de via,10,17,2,122,5,6.26523832517,0
Otro,-75.580330215,Paso Elevado,10,17,2,122,5,6.2160454016,1
Choque,-75.5861350383,Tramo de via,30,17,2,122,5,6.25845460122,0
Choque,-75.6024909168,Interseccion,40,17,2,122,5,6.24758277278,0
Otro,-75.5747922674,Lote o Predio,0,18,2,122,5,6.24247479936,1
Otro,-75.5657083123,Lote o Predio,0,18,2,122,5,6.27232099236,1
Choque,-75.575749172,Paso Inferior,10,18,2,122,5,6.21725172115,0
Choque,-75.5699428223,Ciclo Ruta,11,18,2,122,5,6.21046032395,0
Choque,-75.5981069616,Tramo de via,20,18,2,122,5,6.25715372837,0
Choque,-75.558786839,Tramo de via,45,18,2,122,5,6.26333648823,0
Choque,-75.5882842603,Tramo de via,55,18,2,122,5,6.24083932919,0
Choque,-75.5624178534,Interseccion,0,19,2,122,5,6.25341454089,1
Otro,-75.5973639075,Interseccion,5,19,2,122,5,6.26610180841,1
Choque,-75.5655096175,Tramo de via,20,19,2,122,5,6.25163321673,0
Choque,-75.5854692084,Tramo de via,25,19,2,122,5,6.21681314059,0
Choque,-75.5766752277,Tramo de via,40,19,2,122,5,6.20758134606,0
Choque,-75.5661092582,Tramo de via,50,19,2,122,5,6.22060102297,1
Choque,-75.5672850505,Tramo de via,0,20,2,122,5,6.22559110561,0
Choque,-75.5688601549,Interseccion,5,20,2,122,5,6.24314619611,0
Atropello,-75.6006896809,Lote o Predio,20,20,2,122,5,6.23107041857,1
Choque,-75.5875883324,Lote o Predio,30,20,2,122,5,6.21067267583,0
Choque,-75.6518737186,Glorieta,40,20,2,122,5,6.18679071995,0
Choque,-75.5782041566,Tramo de via,45,20,2,122,5,6.18759048758,0
Caida Ocupante,-75.5785211686,Tramo de via,45,20,2,122,5,6.21459995991,1
Choque,-75.5912841261,Tramo de via,50,20,2,122,5,6.24949066263,0
Caida Ocupante,-75.5967277363,Tramo de via,0,21,2,122,5,6.26375211873,1
Choque,-75.589313202,Lote o Predio,0,21,2,122,5,6.2397866157,0
Caida Ocupante,-75.6116299264,Lote o Predio,0,21,2,122,5,6.29002930049,1
Caida Ocupante,-75.5718818268,Tramo de via,15,21,2,122,5,6.20072289761,1
Choque,-75.5667541158,Tramo de via,25,21,2,122,5,6.30547311863,0
Choque,-75.569629034,Tramo de via,30,21,2,122,5,6.24112059146,1
Choque,-75.5726518156,Lote o Predio,40,21,2,122,5,6.26523832517,0
Choque,-75.5489464796,Tramo de via,50,21,2,122,5,6.27141500678,1
Choque,-75.5646944961,Tramo de via,50,21,2,122,5,6.24925783096,0
Choque,-75.5650750779,Tramo de via,0,22,2,122,5,6.25948264584,1
Atropello,-75.6546901517,Tramo de via,0,22,2,122,5,6.1842800218,1
Choque,-75.5916465571,Interseccion,11,22,2,122,5,6.23597147273,1
Choque,-75.5581989157,Tramo de via,15,22,2,122,5,6.30346727931,1
Atropello,-75.5766823629,Tramo de via,30,22,2,122,5,6.29118854878,1
Choque,-75.5498215163,Interseccion,30,22,2,122,5,6.24285990006,1
Choque,-75.6152153238,Interseccion,40,22,2,122,5,6.24746600124,1
Choque,-75.5663812855,Tramo de via,0,23,2,122,5,6.24486649256,0
Choque,-75.6053091018,Interseccion,0,23,2,122,5,6.26098155677,1
Choque,-75.594259553,Interseccion,0,23,2,122,5,6.24384604755,0
Choque,-75.5786513265,Tramo de via,4,23,2,122,5,6.24413034455,0
Choque,-75.5912284462,Interseccion,5,23,2,122,5,6.24548667816,0
Choque,-75.553519935,Lote o Predio,30,23,2,122,5,6.25035310234,1
Choque,-75.58873273,Interseccion,35,23,2,122,5,6.29355870187,1
Choque,-75.5844949352,Interseccion,40,23,2,122,5,6.28852661829,0
Choque,-75.5845872461,Tramo de via,55,23,2,122,5,6.21005379715,0
Choque,-75.5569571851,Tramo de via,55,23,2,122,5,6.2619732277,0
Choque,-75.5791521301,Interseccion,0,0,3,123,5,6.27348083014,1
Choque,-75.5847523398,Tramo de via,0,0,3,123,5,6.20400794234,0
Choque,-75.5631559632,Tramo de via,30,0,3,123,5,6.23610309524,0
Choque,-75.5849296054,Tramo de via,45,0,3,123,5,6.24470367644,0
Atropello,-75.5751540984,Tramo de via,50,0,3,123,5,6.28795450624,1
Choque,-75.5727519973,Lote o Predio,30,1,3,123,5,6.1969584292,0
Otro,-75.5781040688,Tramo de via,50,1,3,123,5,6.2855802122,1
Atropello,-75.5717032041,Tramo de via,0,2,3,123,5,6.26508735509,1
Choque,-75.5560023637,Tramo de via,0,2,3,123,5,6.18535912781,0
Choque,-75.608112175,Tramo de via,15,2,3,123,5,6.25255857104,0
Choque,-75.5524664633,Tramo de via,40,2,3,123,5,6.23967875575,0
Choque,-75.5505909067,Tramo de via,0,3,3,123,5,6.25855470159,0
Volcamiento,-75.5994920895,Lote o Predio,0,3,3,123,5,6.24388084038,1
Choque,-75.5683003689,Interseccion,30,3,3,123,5,6.24375750365,0
Choque,-75.6027409266,Glorieta,45,4,3,123,5,6.24329625391,0
Caida Ocupante,-75.5601628217,Lote o Predio,5,5,3,123,5,6.24883591061,1
Otro,-75.579623018,Tramo de via,53,5,3,123,5,6.24694113696,1
Caida Ocupante,-75.5809874394,Tramo de via,0,6,3,123,5,6.24849773842,1
Choque,-75.563584199,Tramo de via,50,6,3,123,5,6.24894159961,0
Caida Ocupante,-75.6151738325,Tramo de via,0,10,3,123,5,6.281156378,1
Choque,-75.5663155779,Tramo de via,10,10,3,123,5,6.30645299845,1
Choque,-75.5458566336,Tramo de via,50,10,3,123,5,6.28107336338,0
Choque,-75.5715484904,Tramo de via,0,11,3,123,5,6.24502739683,0
Caida Ocupante,-75.5497424797,Interseccion,30,11,3,123,5,6.23933554698,1
Choque,-75.5766752277,Tramo de via,40,11,3,123,5,6.20758134606,0
Choque,-75.5706481371,Interseccion,40,11,3,123,5,6.24034138142,1
Caida Ocupante,-75.6101703874,Lote o Predio,40,11,3,123,5,6.27394222569,1
Choque,-75.5675571026,Tramo de via,50,11,3,123,5,6.29841451488,0
Choque,-75.5559805217,Interseccion,0,12,3,123,5,6.27312892428,1
Choque,-75.5779613904,Tramo de via,0,12,3,123,5,6.28629456605,1
Atropello,-75.5960928993,Tramo de via,20,12,3,123,5,6.26626765852,1
Choque,-75.5658318112,Tramo de via,20,12,3,123,5,6.247562758,0
Choque,-75.5596307429,Lote o Predio,40,12,3,123,5,6.29918620156,1
Caida Ocupante,-75.5542521263,Tramo de via,50,12,3,123,5,6.29129103325,1
Atropello,-75.5742557669,Tramo de via,0,13,3,123,5,6.26105610822,1
Otro,-75.5560395461,Lote o Predio,0,13,3,123,5,6.24586958352,1
Choque,-75.5601465556,Interseccion,10,13,3,123,5,6.24042149362,1
Choque,-75.5542802709,Tramo de via,15,13,3,123,5,6.26427620833,1
Choque,-75.5646687185,Tramo de via,20,13,3,123,5,6.20488370585,1
Choque,-75.5764775134,Puente,30,13,3,123,5,6.23159538735,1
Choque,-75.5729768043,Tramo de via,40,13,3,123,5,6.27467029595,1
Choque,-75.5960928993,Tramo de via,50,13,3,123,5,6.26626765852,1
Choque,-75.5751407981,Glorieta,0,14,3,123,5,6.23920735378,0
Choque,-75.5866401362,Interseccion,10,14,3,123,5,6.29768596124,1
Choque,-75.5963306991,Tramo de via,10,14,3,123,5,6.26518602759,1
Choque,-75.5772469403,Tramo de via,10,14,3,123,5,6.20168220877,0
Choque,-75.5629989421,Interseccion,50,14,3,123,5,6.25631127523,1
Otro,-75.5954490838,Lote o Predio,0,15,3,123,5,6.24178522759,1
Choque,-75.5893976899,Tramo de via,0,15,3,123,5,6.24445791028,0
Choque,-75.5536617683,Tramo de via,20,15,3,123,5,6.27627114028,0
Atropello,-75.5768654112,Tramo de via,30,15,3,123,5,6.26798743494,1
Atropello,-75.5711941276,Tramo de via,39,15,3,123,5,6.20837334334,1
Choque,-75.5759991236,Tramo de via,0,16,3,123,5,6.21492593967,1
Choque,-75.5698854067,Tramo de via,0,16,3,123,5,6.24434555793,0
Choque,-75.5964932463,Tramo de via,0,16,3,123,5,6.21375876444,0
Choque,-75.5718416258,Interseccion,10,16,3,123,5,6.29234456874,0
Choque,-75.5868488975,Tramo de via,20,16,3,123,5,6.23930075786,0
Choque,-75.5584358977,Interseccion,30,16,3,123,5,6.27183121889,1
Choque,-75.5798842306,Interseccion,40,16,3,123,5,6.2999183344,0
Choque,-75.5737136668,Interseccion,40,16,3,123,5,6.24577731639,0
Choque,-75.5786618661,Tramo de via,10,17,3,123,5,6.22471249781,1
Choque,-75.5748808475,Tramo de via,10,17,3,123,5,6.27288686198,1
Choque,-75.5776394331,Tramo de via,15,17,3,123,5,6.21356589312,0
Choque,-75.5702052616,Tramo de via,15,17,3,123,5,6.23450856533,0
Choque,-75.5632460176,Tramo de via,0,18,3,123,5,6.26408004568,0
Choque,-75.5718138137,Glorieta,5,18,3,123,5,6.25890522456,1
Choque,-75.5858765208,Interseccion,10,18,3,123,5,6.2013631132,1
Otro,-75.5895532697,Tramo de via,20,18,3,123,5,6.27712511457,1
Choque,-75.5969158205,Interseccion,20,18,3,123,5,6.22612774891,0
Atropello,-75.5674295609,Tramo de via,30,18,3,123,5,6.24069300846,1
Choque,-75.5694308118,Tramo de via,45,18,3,123,5,6.23606340139,0
Choque,-75.5856300463,Tramo de via,0,19,3,123,5,6.28977233557,0
Atropello,-75.5818202682,Interseccion,10,19,3,123,5,6.28235380656,1
Choque,-75.5775396071,Lote o Predio,20,19,3,123,5,6.27149792053,0
Caida Ocupante,-75.5986355007,Lote o Predio,30,19,3,123,5,6.26698046577,1
Choque,-75.5755026696,Glorieta,15,20,3,123,5,6.2399699888,0
Choque,-75.5742784287,Tramo de via,20,20,3,123,5,6.23294690569,0
Otro,-75.6095231029,Lote o Predio,30,20,3,123,5,6.25277737295,1
Otro,-75.6020988651,Tramo de via,30,20,3,123,5,6.27035324777,1
Caida Ocupante,-75.5744419453,Lote o Predio,30,20,3,123,5,6.2318691934,1
Choque,-75.5754857851,Tramo de via,30,20,3,123,5,6.23889134321,0
Otro,-75.5676322695,Lote o Predio,40,20,3,123,5,6.24356947325,1
Choque,-75.5854551105,Lote o Predio,50,20,3,123,5,6.24105317866,0
Otro,-75.5553456914,Lote o Predio,0,21,3,123,5,6.26523032719,1
Atropello,-75.5973088242,Tramo de via,0,21,3,123,5,6.26080057971,1
Caida Ocupante,-75.5550435236,Lote o Predio,0,21,3,123,5,6.23503996834,1
Choque,-75.5859405418,Tramo de via,10,21,3,123,5,6.24887334076,0
Choque,-75.5716173133,Lote o Predio,15,21,3,123,5,6.20343625023,0
Choque,-75.5830894894,Interseccion,15,21,3,123,5,6.23944467025,1
Otro,-75.5811228975,Lote o Predio,15,21,3,123,5,6.25607168674,1
Choque,-75.5968483432,Tramo de via,30,21,3,123,5,6.26612843195,1
Choque,-75.5693883283,Tramo de via,30,21,3,123,5,6.22870030622,1
Caida Ocupante,-75.5666566452,Lote o Predio,30,21,3,123,5,6.24324346346,1
Choque,-75.5827258594,Interseccion,30,21,3,123,5,6.23173397377,1
Caida Ocupante,-75.5494810386,Lote o Predio,30,21,3,123,5,6.29963374128,1
Choque,-75.5913638259,Interseccion,40,21,3,123,5,6.22834889451,1
Volcamiento,-75.5872283036,Tramo de via,40,21,3,123,5,6.26538034891,1
Choque,-75.5697647415,Tramo de via,40,21,3,123,5,6.25213234446,1
Choque,-75.5771271853,Interseccion,55,21,3,123,5,6.21726706744,1
Choque,-75.5915619275,Interseccion,0,22,3,123,5,6.23320408591,0
Choque,-75.5786801348,Tramo de via,0,22,3,123,5,6.2526210388,0
Choque,-75.5664428723,Tramo de via,0,22,3,123,5,6.2560070141,0
Caida Ocupante,-75.5555813857,Lote o Predio,0,22,3,123,5,6.2631762147,1
Choque,-75.573681567,Tramo de via,5,22,3,123,5,6.25568371153,0
Caida Ocupante,-75.6155300029,Lote o Predio,15,22,3,123,5,6.25400753957,1
Choque,-75.56649243,Tramo de via,20,22,3,123,5,6.25602594722,0
Choque,-75.5813197209,Glorieta,20,22,3,123,5,6.21466206481,1
Choque,-75.5783538069,Tramo de via,30,22,3,123,5,6.25105541345,0
Caida Ocupante,-75.5544429446,Lote o Predio,30,22,3,123,5,6.26304617565,1
Choque,-75.6067374365,Tramo de via,30,22,3,123,5,6.27965922163,0
Choque,-75.5891814172,Tramo de via,30,22,3,123,5,6.23234818418,1
Choque,-75.6424991739,Paso Inferior,30,22,3,123,5,6.1840118981,1
Choque,-75.5750929761,Tramo de via,30,22,3,123,5,6.26564076393,0
Choque,-75.5594107497,Tramo de via,35,22,3,123,5,6.30618657272,0
Choque,-75.5863239119,Tramo de via,36,22,3,123,5,6.21431406879,0
Choque,-75.5870356719,Tramo de via,0,23,3,123,5,6.26624869809,1
Caida Ocupante,-75.568826355,Lote o Predio,0,23,3,123,5,6.25733305258,1
Otro,-75.5891608589,Lote o Predio,30,23,3,123,5,6.25987794061,1
Choque,-75.5696995962,Tramo de via,30,23,3,123,5,6.29164235009,1
Choque,-75.5769596036,Interseccion,30,23,3,123,5,6.25556580023,1
Choque,-75.5658884894,Tramo de via,40,23,3,123,5,6.24757633785,0
Choque,-75.578768538,Tramo de via,40,23,3,123,5,6.24024570689,0
Choque,-75.5971078025,Glorieta,40,23,3,123,5,6.26329117931,1
Caida Ocupante,-75.5675362654,Lote o Predio,40,23,3,123,5,6.2644401299,1
Choque,-75.6155300029,Tramo de via,45,23,3,123,5,6.25400753957,1
Choque,-75.5755026696,Tramo de via,45,23,3,123,5,6.2399699888,0
Choque,-75.5750929761,Tramo de via,0,0,4,124,5,6.26564076393,0
Choque,-75.5836410362,Tramo de via,0,0,4,124,5,6.25785122956,0
Caida Ocupante,-75.595921163,Lote o Predio,0,0,4,124,5,6.22010641327,1
Caida Ocupante,-75.5618886436,Lote o Predio,0,0,4,124,5,6.27993180362,1
Choque,-75.591618246,Tramo de via,10,0,4,124,5,6.22436173488,1
Choque,-75.5659987527,Interseccion,10,0,4,124,5,6.25679544258,0
Choque,-75.578422224,Tramo de via,20,0,4,124,5,6.24729566121,0
Caida Ocupante,-75.573681567,Tramo de via,30,0,4,124,5,6.25568371153,1
Choque,-75.5646944961,Tramo de via,30,0,4,124,5,6.24925783096,0
Choque,-75.5756454277,Puente,30,0,4,124,5,6.24557538955,0
Choque,-75.613544378,Interseccion,30,0,4,124,5,6.25889563018,0
Choque,-75.6132964521,Tramo de via,30,0,4,124,5,6.28434123492,1
Choque,-75.5632977085,Interseccion,40,0,4,124,5,6.24159165168,0
Otro,-75.6164123232,Lote o Predio,0,1,4,124,5,6.27067471112,1
Choque,-75.5603297181,Tramo de via,10,1,4,124,5,6.24631771871,0
Choque,-75.570575391,Tramo de via,20,1,4,124,5,6.28553812539,1
Caida Ocupante,-75.5689913671,Tramo de via,30,1,4,124,5,6.29400488172,1
Caida Ocupante,-75.5847919413,Tramo de via,30,1,4,124,5,6.22011749231,1
Caida Ocupante,-75.6054131106,Tramo de via,30,1,4,124,5,6.26161428706,1
Choque,-75.5427586066,Interseccion,40,1,4,124,5,6.23417517396,1
Choque,-75.6111433626,Tramo de via,40,1,4,124,5,6.23500120538,1
Choque,-75.5610454217,Interseccion,0,2,4,124,5,6.23899277774,0
Volcamiento,-75.6437261739,Tramo de via,0,2,4,124,5,6.173597426,1
Choque,-75.5536552233,Interseccion,0,6,4,124,5,6.26266899745,1
Choque,-75.555982559,Tramo de via,30,7,4,124,5,6.23259734872,0
Choque,-75.5693883283,Interseccion,45,9,4,124,5,6.22870030622,0
Otro,-75.5704995108,Tramo de via,0,10,4,124,5,6.28639556634,1
Choque,-75.5704995108,Tramo de via,0,10,4,124,5,6.28639556634,1
Otro,-75.5707203819,Lote o Predio,10,10,4,124,5,6.30056304095,1
Choque,-75.5798232096,Tramo de via,30,10,4,124,5,6.29085202335,0
Atropello,-75.5801585514,Tramo de via,40,10,4,124,5,6.20022627101,1
Choque,-75.6012556693,Tramo de via,0,11,4,124,5,6.21287727283,0
Choque,-75.5512988756,Glorieta,15,11,4,124,5,6.24012334156,1
Choque,-75.5912841261,Interseccion,20,11,4,124,5,6.24949066263,1
Choque,-75.5823524463,Interseccion,40,11,4,124,5,6.25603743145,0
Choque,-75.6308349908,Tramo de via,45,11,4,124,5,6.27708978146,1
Choque,-75.6032084458,Interseccion,50,11,4,124,5,6.20421299588,0
Atropello,-75.5809286801,Tramo de via,0,12,4,124,5,6.28888934097,1
Choque,-75.5646604864,Tramo de via,15,12,4,124,5,6.21807346345,0
